event_id,target_login_fraud_flag,fraud_scenario,split_name,ml_score,ml_predicted_flag
E00075954,0,normal_returning_login_and_normal_usage,train,0.16538557,0
E00052880,0,legitimate_travel_or_device_change_login,train,0.005051941,0
E00075133,0,normal_returning_login_and_normal_usage,train,0.1477077,0
E00044975,0,normal_returning_login_and_normal_usage,train,0.062244467,0
E00016685,0,normal_returning_login_and_normal_usage,train,0.09399341,0
E00001988,0,normal_returning_login_and_normal_usage,train,0.086984836,0
E00004746,0,normal_returning_login_and_normal_usage,train,0.08958935,0
E00124806,0,normal_returning_login_and_normal_usage,train,0.123748094,0
E00044403,0,normal_returning_login_and_normal_usage,train,0.09573901,0
E00002657,0,normal_returning_login_and_normal_usage,train,0.05980979,0
E00128642,0,social_engineering_or_malicious_approval,train,0.9485723,1
E00087076,0,normal_returning_login_and_normal_usage,train,0.16175799,0
E00041729,0,normal_returning_login_and_normal_usage,train,0.12253776,0
E00043818,0,normal_returning_login_and_normal_usage,train,0.0971706,0
E00109715,0,legitimate_first_time_or_infrequent_service_usage,train,0.121740624,0
E00120260,0,legitimate_first_time_or_infrequent_service_usage,train,0.1561816,0
E00024672,1,social_engineering_or_malicious_approval,train,0.9413471,1
E00024369,0,normal_returning_login_and_normal_usage,train,0.07356352,0
E00006066,0,normal_returning_login_and_normal_usage,train,0.11854146,0
E00060008,0,normal_returning_login_and_normal_usage,train,0.10478337,0
E00051328,0,normal_returning_login_and_normal_usage,train,0.2323486,0
E00153482,1,social_engineering_or_malicious_approval,train,0.9348899,1
E00028209,0,normal_returning_login_and_normal_usage,train,0.21852522,0
E00028714,0,relinquished_account_access_and_operation,train,0.11972612,0
E00067600,0,normal_returning_login_and_normal_usage,train,0.19022669,0
E00013336,0,legitimate_first_time_or_infrequent_service_usage,train,0.12621428,0
E00010501,0,normal_returning_login_and_normal_usage,train,0.14265153,0
E00131618,0,normal_returning_login_and_normal_usage,train,0.07543088,0
E00053462,0,normal_returning_login_and_normal_usage,train,0.12425683,0
E00025309,1,repeated_attempts_before_success,train,0.9988306,1
E00040884,0,normal_returning_login_and_normal_usage,train,0.13347237,0
E00086964,0,normal_returning_login_and_normal_usage,train,0.06513116,0
E00066710,0,relinquished_account_access_and_operation,train,0.09554128,0
E00134131,0,normal_returning_login_and_normal_usage,train,0.088161714,0
E00092700,0,normal_returning_login_and_normal_usage,train,0.13582367,0
E00105569,1,relinquished_account_access_and_operation,train,0.1725141,0
E00139545,0,normal_returning_login_and_normal_usage,train,0.094511464,0
E00115662,0,normal_returning_login_and_normal_usage,train,0.111905344,0
E00023756,0,legitimate_first_time_or_infrequent_service_usage,train,0.11319193,0
E00005936,0,relinquished_account_access_and_operation,train,0.10642262,0
E00071180,1,remote_control_or_device_compromise_access,train,0.99756074,1
E00009387,0,normal_returning_login_and_normal_usage,train,0.088263944,0
E00033168,0,normal_returning_login_and_normal_usage,train,0.108537175,0
E00009240,0,legitimate_first_time_or_infrequent_service_usage,train,0.08794298,0
E00099072,0,normal_returning_login_and_normal_usage,train,0.14803718,0
E00057116,0,normal_returning_login_and_normal_usage,train,0.097896576,0
E00043433,0,normal_returning_login_and_normal_usage,train,0.10643956,0
E00088218,1,remote_control_or_device_compromise_access,train,0.99516004,1
E00041408,0,normal_returning_login_and_normal_usage,train,0.05961896,0
E00021046,0,normal_returning_login_and_normal_usage,train,0.14168084,0
E00033859,0,relinquished_account_access_and_operation,train,0.10576097,0
E00080854,0,normal_returning_login_and_normal_usage,train,0.072426826,0
E00044788,0,normal_returning_login_and_normal_usage,train,0.14352793,0
E00103955,0,normal_returning_login_and_normal_usage,train,0.07445993,0
E00039771,0,legitimate_travel_or_device_change_login,train,0.004121909,0
E00035033,0,normal_returning_login_and_normal_usage,train,0.112920254,0
E00002840,0,normal_returning_login_and_normal_usage,train,0.073605925,0
E00103919,1,remote_control_or_device_compromise_access,train,0.99727947,1
E00131706,0,normal_returning_login_and_normal_usage,train,0.11729734,0
E00012569,0,suspicious_downstream_misuse_after_successful_access,train,0.0767288,0
E00066334,0,legitimate_travel_or_device_change_login,train,0.0042930073,0
E00118601,0,normal_returning_login_and_normal_usage,train,0.08186868,0
E00117432,0,normal_returning_login_and_normal_usage,train,0.19100569,0
E00031119,1,social_engineering_or_malicious_approval,train,0.9198042,1
E00061474,0,normal_returning_login_and_normal_usage,train,0.097909465,0
E00057036,1,social_engineering_or_malicious_approval,train,0.9347929,1
E00116038,0,normal_returning_login_and_normal_usage,train,0.06619018,0
E00074339,0,normal_returning_login_and_normal_usage,train,0.05590853,0
E00053477,0,normal_returning_login_and_normal_usage,train,0.06842391,0
E00034990,0,normal_returning_login_and_normal_usage,train,0.037336726,0
E00051338,0,legitimate_first_time_or_infrequent_service_usage,train,0.11674909,0
E00009258,0,normal_returning_login_and_normal_usage,train,0.09794396,0
E00112925,0,normal_returning_login_and_normal_usage,train,0.12042049,0
E00143596,0,legitimate_first_time_or_infrequent_service_usage,train,0.07517773,0
E00049741,0,legitimate_travel_or_device_change_login,train,0.0030041444,0
E00039130,0,normal_returning_login_and_normal_usage,train,0.052688587,0
E00136390,0,social_engineering_or_malicious_approval,train,0.92843944,1
E00049438,0,normal_returning_login_and_normal_usage,train,0.10223337,0
E00013266,0,normal_returning_login_and_normal_usage,train,0.0925642,0
E00005105,0,normal_returning_login_and_normal_usage,train,0.10941865,0
E00129180,1,remote_control_or_device_compromise_access,train,0.9963666,1
E00126818,1,remote_control_or_device_compromise_access,train,0.99645704,1
E00030163,0,normal_returning_login_and_normal_usage,train,0.10619031,0
E00086450,0,legitimate_travel_or_device_change_login,train,0.004774751,0
E00107184,0,legitimate_first_time_or_infrequent_service_usage,train,0.10969224,0
E00148514,0,normal_returning_login_and_normal_usage,train,0.08708482,0
E00063364,0,normal_returning_login_and_normal_usage,train,0.06039557,0
E00056808,0,normal_returning_login_and_normal_usage,train,0.06771334,0
E00017280,0,suspicious_downstream_misuse_after_successful_access,train,0.096476026,0
E00123258,1,social_engineering_or_malicious_approval,train,0.92496717,1
E00060525,0,legitimate_travel_or_device_change_login,train,0.0016818589,0
E00060323,0,normal_returning_login_and_normal_usage,train,0.07350566,0
E00074114,0,normal_returning_login_and_normal_usage,train,0.17269875,0
E00095165,0,legitimate_first_time_or_infrequent_service_usage,train,0.084508024,0
E00018370,1,repeated_attempts_before_success,train,0.99907035,1
E00029194,1,remote_control_or_device_compromise_access,train,0.9960621,1
E00003740,0,normal_returning_login_and_normal_usage,train,0.097045615,0
E00139596,0,normal_returning_login_and_normal_usage,train,0.16142188,0
E00097401,0,normal_returning_login_and_normal_usage,train,0.09892767,0
E00042181,1,remote_control_or_device_compromise_access,train,0.9964882,1
E00096533,0,normal_returning_login_and_normal_usage,train,0.11700465,0
E00145938,0,normal_returning_login_and_normal_usage,train,0.2062504,0
E00101481,0,legitimate_travel_or_device_change_login,train,0.007930033,0
E00101587,0,social_engineering_or_malicious_approval,train,0.92552143,1
E00074351,0,normal_returning_login_and_normal_usage,train,0.06576337,0
E00016615,0,legitimate_travel_or_device_change_login,train,0.002899006,0
E00055602,0,normal_returning_login_and_normal_usage,train,0.12224767,0
E00151120,0,normal_returning_login_and_normal_usage,train,0.17103645,0
E00042009,0,normal_returning_login_and_normal_usage,train,0.06880551,0
E00028413,0,suspicious_downstream_misuse_after_successful_access,train,0.061374847,0
E00121169,0,normal_returning_login_and_normal_usage,train,0.08094691,0
E00126798,0,normal_returning_login_and_normal_usage,train,0.044356406,0
E00053009,0,normal_returning_login_and_normal_usage,train,0.16861305,0
E00083911,0,normal_returning_login_and_normal_usage,train,0.04781276,0
E00141463,0,normal_returning_login_and_normal_usage,train,0.0676479,0
E00126713,0,normal_returning_login_and_normal_usage,train,0.093357615,0
E00129705,0,normal_returning_login_and_normal_usage,train,0.084757596,0
E00145311,0,normal_returning_login_and_normal_usage,train,0.039719407,0
E00032623,0,social_engineering_or_malicious_approval,train,0.9198073,1
E00118903,1,social_engineering_or_malicious_approval,train,0.93222004,1
E00071356,0,normal_returning_login_and_normal_usage,train,0.06319526,0
E00095688,0,normal_returning_login_and_normal_usage,train,0.12254217,0
E00123190,0,normal_returning_login_and_normal_usage,train,0.14545001,0
E00056288,0,normal_returning_login_and_normal_usage,train,0.13939829,0
E00024987,0,normal_returning_login_and_normal_usage,train,0.09730739,0
E00072876,0,legitimate_travel_or_device_change_login,train,0.0033196672,0
E00003528,0,normal_returning_login_and_normal_usage,train,0.079771444,0
E00147912,0,normal_returning_login_and_normal_usage,train,0.09049509,0
E00133328,0,normal_returning_login_and_normal_usage,train,0.08473122,0
E00145247,0,legitimate_first_time_or_infrequent_service_usage,train,0.09719495,0
E00061021,0,normal_returning_login_and_normal_usage,train,0.068835765,0
E00005153,0,relinquished_account_access_and_operation,train,0.0576597,0
E00106987,0,normal_returning_login_and_normal_usage,train,0.14246035,0
E00119715,1,relinquished_account_access_and_operation,train,0.22938697,0
E00096558,0,normal_returning_login_and_normal_usage,train,0.06866409,0
E00064664,0,legitimate_travel_or_device_change_login,train,0.0070191994,0
E00117363,0,normal_returning_login_and_normal_usage,train,0.07155329,0
E00004221,0,normal_returning_login_and_normal_usage,train,0.15846914,0
E00084301,0,legitimate_travel_or_device_change_login,train,0.0050887372,0
E00061037,0,normal_returning_login_and_normal_usage,train,0.130137,0
E00062584,0,legitimate_travel_or_device_change_login,train,0.0054792874,0
E00038843,0,normal_returning_login_and_normal_usage,train,0.16614053,0
E00039497,1,relinquished_account_access_and_operation,train,0.20660259,0
E00029174,0,normal_returning_login_and_normal_usage,train,0.05621495,0
E00022344,0,normal_returning_login_and_normal_usage,train,0.10574476,0
E00126782,0,normal_returning_login_and_normal_usage,train,0.08758034,0
E00057220,0,normal_returning_login_and_normal_usage,train,0.13153803,0
E00069833,0,legitimate_travel_or_device_change_login,train,0.0020761508,0
E00048316,0,suspicious_downstream_misuse_after_successful_access,train,0.06520211,0
E00088444,0,normal_returning_login_and_normal_usage,train,0.13499917,0
E00039271,1,social_engineering_or_malicious_approval,train,0.9420954,1
E00052525,0,normal_returning_login_and_normal_usage,train,0.11245629,0
E00127052,0,normal_returning_login_and_normal_usage,train,0.04489506,0
E00121998,0,normal_returning_login_and_normal_usage,train,0.04875407,0
E00054067,0,normal_returning_login_and_normal_usage,train,0.108023345,0
E00040624,0,normal_returning_login_and_normal_usage,train,0.091303624,0
E00139167,0,normal_returning_login_and_normal_usage,train,0.11552362,0
E00098004,0,normal_returning_login_and_normal_usage,train,0.08419399,0
E00105223,0,suspicious_downstream_misuse_after_successful_access,train,0.08536701,0
E00107257,0,legitimate_first_time_or_infrequent_service_usage,train,0.08827835,0
E00059713,0,legitimate_travel_or_device_change_login,train,0.004414871,0
E00117895,0,social_engineering_or_malicious_approval,train,0.9389658,1
E00097764,0,normal_returning_login_and_normal_usage,train,0.38379404,0
E00032627,0,normal_returning_login_and_normal_usage,train,0.15744148,0
E00012790,0,normal_returning_login_and_normal_usage,train,0.13614674,0
E00152112,0,normal_returning_login_and_normal_usage,train,0.15743664,0
E00029668,0,normal_returning_login_and_normal_usage,train,0.14457245,0
E00012513,0,normal_returning_login_and_normal_usage,train,0.16083385,0
E00100479,0,normal_returning_login_and_normal_usage,train,0.078996144,0
E00128255,0,normal_returning_login_and_normal_usage,train,0.15093628,0
E00074927,0,normal_returning_login_and_normal_usage,train,0.09295692,0
E00037885,1,remote_control_or_device_compromise_access,train,0.99708253,1
E00010951,0,normal_returning_login_and_normal_usage,train,0.20299233,0
E00101955,0,normal_returning_login_and_normal_usage,train,0.11495434,0
E00012401,1,social_engineering_or_malicious_approval,train,0.94076705,1
E00001453,0,normal_returning_login_and_normal_usage,train,0.090385355,0
E00048054,0,normal_returning_login_and_normal_usage,train,0.13598214,0
E00108426,0,normal_returning_login_and_normal_usage,train,0.14887324,0
E00011752,0,normal_returning_login_and_normal_usage,train,0.056407377,0
E00038877,0,normal_returning_login_and_normal_usage,train,0.15785073,0
E00017973,1,social_engineering_or_malicious_approval,train,0.9460874,1
E00031783,1,repeated_attempts_before_success,train,0.9991191,1
E00141823,0,legitimate_travel_or_device_change_login,train,0.0040605674,0
E00146778,0,normal_returning_login_and_normal_usage,train,0.077197045,0
E00061554,0,normal_returning_login_and_normal_usage,train,0.10219303,0
E00065154,0,normal_returning_login_and_normal_usage,train,0.098094404,0
E00050683,0,relinquished_account_access_and_operation,train,0.124829136,0
E00094143,0,normal_returning_login_and_normal_usage,train,0.10640061,0
E00140490,0,normal_returning_login_and_normal_usage,train,0.10163129,0
E00117034,1,remote_control_or_device_compromise_access,train,0.9959447,1
E00027354,0,legitimate_first_time_or_infrequent_service_usage,train,0.14257196,0
E00098771,0,legitimate_travel_or_device_change_login,train,0.004559727,0
E00059301,0,normal_returning_login_and_normal_usage,train,0.065375954,0
E00040761,0,legitimate_first_time_or_infrequent_service_usage,train,0.11798317,0
E00044930,0,normal_returning_login_and_normal_usage,train,0.05549823,0
E00059684,0,normal_returning_login_and_normal_usage,train,0.09028117,0
E00149222,0,normal_returning_login_and_normal_usage,train,0.108063005,0
E00119468,0,normal_returning_login_and_normal_usage,train,0.08668413,0
E00043977,0,normal_returning_login_and_normal_usage,train,0.092508964,0
E00119824,0,normal_returning_login_and_normal_usage,train,0.08881396,0
E00115168,0,normal_returning_login_and_normal_usage,train,0.11387445,0
E00022785,0,normal_returning_login_and_normal_usage,train,0.106195785,0
E00061855,0,normal_returning_login_and_normal_usage,train,0.084956706,0
