device_id,device_first_seen_at,os_type,os_version,app_version,biometric_capable_flag,device_status,rooted_or_compromised_flag,emulator_flag
D000385,2024-12-09 02:37:00,android,16,12.3.2,True,active,False,False
D000386,2025-04-28 15:31:00,ios,17.4,13.0.1,True,active,False,False
D000387,2024-12-11 20:57:00,android,16,13.0.1,True,active,False,False
D000388,2024-01-06 16:12:00,ios,15,13.0.1,True,active,False,False
D000389,2026-02-10 19:48:00,ios,17,12.1.0,True,active,False,False
D000390,2025-04-15 03:13:00,ios,16,12.1.0,True,active,False,False
D000391,2025-02-22 02:04:00,android,17,12.3.2,True,active,False,False
D000392,2025-07-05 19:26:00,ios,17.4,13.0.1,True,active,False,False
D000393,2025-12-23 08:59:00,ios,15,13.0.1,True,active,False,False
D000394,2024-10-20 15:48:00,android,17,13.0.1,True,active,False,False
D000395,2024-06-21 20:45:00,android,16,13.0.1,False,active,False,False
D000396,2025-03-31 22:01:00,ios,15,12.3.2,True,active,False,False
D000397,2023-03-28 12:47:00,ios,15,13.0.1,True,active,False,False
D000398,2024-03-26 15:35:00,android,14,13.0.1,True,active,False,False
D000399,2026-03-18 19:18:00,ios,14,13.0.1,True,active,False,False
D000400,2023-09-22 18:00:00,ios,17.4,13.0.1,True,active,False,False
D000401,2024-11-06 18:21:00,android,17,12.1.0,True,active,False,False
D000402,2025-07-20 19:39:00,ios,17.4,12.1.0,True,active,False,False
D000403,2024-11-03 03:37:00,ios,17,12.3.2,True,active,False,False
D000404,2024-07-03 15:57:00,ios,14,12.1.0,False,replaced,False,False
D000405,2025-12-22 07:46:00,android,15,12.1.0,True,active,False,False
D000406,2025-05-08 03:37:00,android,17,12.3.2,True,active,False,False
D000407,2025-12-09 05:52:00,android,15,12.1.0,True,active,False,False
D000408,2025-02-25 09:20:00,ios,14,13.0.1,True,inactive,False,False
D000409,2024-12-11 10:06:00,android,16,13.0.1,True,active,False,False
D000410,2023-10-09 05:02:00,ios,16,13.0.1,True,active,False,False
D000411,2025-05-24 19:25:00,ios,15,13.0.1,True,active,False,False
D000412,2024-03-29 23:33:00,android,17,13.0.1,True,active,False,False
D000413,2023-11-26 14:50:00,android,16,12.3.2,True,active,False,False
D000414,2023-05-27 17:05:00,android,17.4,13.0.1,True,active,False,False
D000415,2026-01-17 03:54:00,android,14,12.3.2,False,active,False,False
D000416,2023-05-31 09:21:00,ios,17.4,13.0.1,True,active,False,False
D000417,2024-10-01 23:18:00,ios,16,12.3.2,True,active,False,False
D000418,2023-08-22 15:00:00,ios,14,12.3.2,True,active,False,False
D000419,2023-01-31 12:31:00,android,17,12.3.2,False,active,False,False
D000420,2023-07-16 08:00:00,ios,16,12.3.2,True,active,False,False
D000421,2024-03-03 01:44:00,ios,15,12.1.0,True,active,False,False
D000422,2025-02-22 02:35:00,ios,17,13.0.1,True,active,False,False
D000423,2024-04-17 23:52:00,android,16,12.3.2,True,replaced,False,False
D000424,2023-07-25 12:08:00,android,17,13.0.1,True,active,False,False
D000425,2025-12-28 01:59:00,ios,14,12.3.2,True,inactive,False,False
D000426,2024-12-23 04:24:00,android,17.4,12.3.2,True,active,False,False
D000427,2023-05-16 18:44:00,android,14,12.1.0,True,active,False,False
D000428,2025-05-14 22:09:00,android,14,12.1.0,True,active,False,False
D000429,2024-11-29 18:57:00,ios,15,12.1.0,True,active,False,False
D000430,2023-04-16 15:01:00,ios,17.4,12.3.2,True,inactive,False,False
D000431,2024-01-05 03:32:00,android,15,13.0.1,True,active,False,False
D000432,2025-06-10 21:55:00,android,16,12.1.0,True,active,False,False
D000433,2023-10-18 15:44:00,android,17.4,12.1.0,True,active,False,False
D000434,2024-07-12 22:46:00,android,14,12.3.2,False,active,False,False
D000435,2024-06-11 00:44:00,android,17,12.3.2,True,active,False,False
D000436,2023-02-08 23:12:00,android,17.4,12.3.2,True,active,False,False
D000437,2025-06-17 03:43:00,ios,16,12.3.2,True,active,False,False
D000438,2024-02-08 12:57:00,ios,15,13.0.1,True,inactive,False,False
D000439,2024-06-05 00:49:00,android,16,13.0.1,True,active,False,False
D000440,2026-04-07 10:10:00,android,16,12.1.0,True,active,False,False
D000441,2025-01-26 21:52:00,ios,15,12.3.2,True,active,False,False
D000442,2025-06-06 09:01:00,android,17,12.3.2,True,active,False,False
D000443,2024-04-29 13:07:00,ios,16,12.3.2,True,active,False,False
D000444,2025-03-23 05:40:00,ios,17.4,13.0.1,True,active,False,False
D000445,2026-01-04 02:29:00,ios,15,12.1.0,True,active,False,False
D000446,2026-01-22 23:36:00,ios,15,13.0.1,True,active,False,False
D000447,2024-03-30 14:55:00,ios,16,12.1.0,True,active,False,False
D000448,2023-06-15 05:24:00,ios,16,12.1.0,True,active,False,False
D000449,2025-06-02 07:14:00,ios,17,13.0.1,True,active,False,False
D000450,2026-01-12 02:20:00,ios,14,13.0.1,True,active,False,False
D000451,2025-02-22 22:18:00,ios,17,12.3.2,True,active,False,False
D000452,2023-11-30 20:25:00,ios,14,13.0.1,True,active,False,False
D000453,2024-04-11 12:37:00,android,17.4,12.3.2,True,active,False,False
D000454,2024-02-16 20:31:00,ios,15,12.1.0,True,active,False,False
D000455,2023-04-23 02:23:00,android,14,12.3.2,True,active,False,False
D000456,2025-06-13 02:45:00,ios,17,13.0.1,True,active,False,False
D000457,2026-01-31 01:37:00,ios,14,12.3.2,True,active,False,False
D000458,2024-11-20 04:21:00,android,15,12.1.0,True,active,False,False
D000459,2024-09-11 07:56:00,android,16,12.1.0,True,active,False,False
D000460,2025-03-31 00:22:00,ios,17.4,13.0.1,True,active,False,False
D000461,2023-04-02 23:14:00,android,17.4,12.1.0,True,active,False,False
D000462,2024-12-08 10:58:00,ios,14,13.0.1,True,active,False,False
D000463,2025-03-20 03:34:00,ios,17,13.0.1,True,active,False,False
D000464,2024-04-23 14:31:00,android,16,12.1.0,False,active,False,False
D000465,2024-02-18 23:25:00,ios,17.4,12.3.2,True,active,False,False
D000466,2025-04-02 20:39:00,ios,17.4,13.0.1,True,active,False,False
D000467,2025-11-30 07:52:00,android,17.4,12.1.0,True,active,False,False
D000468,2024-09-17 16:30:00,ios,17.4,12.1.0,True,active,False,False
D000469,2023-05-04 20:15:00,android,17,12.3.2,True,active,False,False
D000470,2025-09-18 08:25:00,android,17,13.0.1,True,active,False,False
D000471,2025-02-20 14:19:00,android,17.4,12.3.2,True,active,False,False
D000472,2025-08-08 05:01:00,android,17,12.1.0,True,active,False,False
D000473,2024-04-21 10:29:00,ios,17,12.3.2,True,active,False,False
D000474,2023-03-10 07:33:00,ios,17,13.0.1,True,active,False,False
D000475,2024-05-28 13:40:00,android,15,13.0.1,True,active,False,False
D000476,2026-01-28 09:16:00,ios,14,13.0.1,True,active,False,False
D000477,2022-12-29 16:22:00,ios,15,12.3.2,True,active,False,False
D000478,2023-04-21 07:29:00,android,16,12.1.0,True,active,False,False
D000479,2023-07-11 03:21:00,android,17.4,12.1.0,True,active,False,False
D000480,2025-05-08 07:39:00,ios,17.4,12.1.0,True,active,False,False
D000481,2023-10-24 23:16:00,ios,16,12.3.2,False,active,False,False
D000482,2025-07-27 13:10:00,android,15,12.3.2,True,active,False,False
D000483,2025-06-26 20:20:00,ios,14,13.0.1,True,active,False,False
D000484,2024-04-19 21:45:00,ios,17.4,12.3.2,True,active,False,False
D000485,2023-05-10 17:41:00,android,16,12.1.0,True,active,False,False
D000486,2025-11-24 11:28:00,android,15,12.3.2,True,active,False,False
D000487,2025-08-20 11:58:00,ios,17.4,12.1.0,True,active,False,False
D000488,2022-12-28 03:38:00,android,17,12.3.2,True,active,False,False
D000489,2023-09-15 23:24:00,android,14,13.0.1,True,replaced,False,False
D000490,2024-05-27 00:58:00,android,17,12.1.0,True,active,False,False
D000491,2025-06-19 13:21:00,ios,17.4,12.3.2,True,active,False,False
D000492,2024-05-14 03:10:00,android,14,13.0.1,True,active,False,False
D000493,2024-04-09 08:19:00,android,15,12.3.2,True,active,False,False
D000494,2023-07-18 00:28:00,android,14,12.3.2,True,inactive,False,False
D000495,2025-03-03 21:10:00,android,16,13.0.1,True,active,False,False
D000496,2024-06-25 17:10:00,ios,17,13.0.1,True,active,False,False
D000497,2025-04-13 01:38:00,ios,15,12.1.0,True,active,False,False
D000498,2025-08-23 02:06:00,ios,16,12.1.0,True,active,False,False
D000499,2023-01-07 05:32:00,ios,16,12.1.0,True,active,False,False
D000500,2025-06-04 10:15:00,android,16,12.3.2,True,active,False,False
D000501,2023-09-06 05:38:00,ios,15,13.0.1,True,active,False,False
D000502,2023-01-16 07:47:00,android,15,12.1.0,True,active,False,False
D000503,2025-07-04 04:35:00,ios,16,12.3.2,True,active,False,False
D000504,2025-07-29 06:58:00,android,17,12.1.0,False,active,False,False
D000505,2024-07-09 03:35:00,android,15,12.1.0,True,active,False,False
D000506,2023-04-10 19:10:00,android,17,12.3.2,True,replaced,False,False
D000507,2024-05-19 05:55:00,android,14,12.1.0,True,active,False,False
D000508,2023-07-07 07:04:00,android,17,12.1.0,True,active,False,False
D000509,2025-02-10 15:45:00,ios,17,12.3.2,True,replaced,False,False
D000510,2025-01-16 17:03:00,ios,17.4,12.1.0,True,active,False,False
D000511,2023-03-13 13:47:00,android,17.4,12.1.0,True,flagged,False,False
D000512,2024-12-24 09:19:00,android,17.4,12.1.0,True,active,False,False
D000513,2025-03-16 01:08:00,ios,16,13.0.1,True,active,True,False
D000514,2023-02-22 17:11:00,android,17.4,12.3.2,True,active,False,False
D000515,2023-12-14 07:44:00,ios,15,13.0.1,False,active,False,False
D000516,2024-09-19 06:10:00,ios,16,13.0.1,True,active,False,False
D000517,2025-09-25 16:09:00,android,15,13.0.1,True,active,False,False
D000518,2024-12-25 21:22:00,ios,17,12.3.2,True,active,False,False
D000519,2025-06-24 07:12:00,ios,16,12.1.0,True,active,False,False
D000520,2025-04-23 04:37:00,ios,15,13.0.1,True,active,False,False
D000521,2024-12-25 23:57:00,android,17,13.0.1,True,active,False,False
D000522,2023-01-06 21:34:00,ios,17,12.1.0,True,active,False,False
D000523,2025-05-15 03:47:00,ios,17,13.0.1,True,active,False,False
D000524,2023-04-17 08:45:00,ios,15,13.0.1,True,active,False,False
D000525,2025-11-07 03:23:00,ios,17.4,12.1.0,True,active,False,False
D000526,2025-03-15 05:44:00,ios,16,13.0.1,True,active,False,False
D000527,2023-07-02 03:17:00,ios,15,12.3.2,True,active,False,False
D000528,2026-03-17 14:32:00,android,14,12.1.0,True,active,False,False
D000529,2023-08-18 07:00:00,ios,15,13.0.1,False,active,False,False
D000530,2024-02-28 09:23:00,android,17.4,12.3.2,True,active,False,False
D000531,2025-01-29 15:18:00,ios,17.4,13.0.1,True,active,False,False
D000532,2024-11-10 01:07:00,android,17.4,12.3.2,False,active,False,False
D000533,2026-02-07 18:59:00,android,16,13.0.1,True,active,False,False
D000534,2023-02-02 08:23:00,android,15,13.0.1,True,active,False,False
D000535,2023-02-12 01:13:00,android,14,12.3.2,True,active,False,False
D000536,2024-04-14 05:17:00,android,17.4,13.0.1,True,active,False,False
D000537,2025-01-17 13:01:00,android,16,12.3.2,False,active,False,False
D000538,2023-06-15 18:04:00,ios,15,12.1.0,True,active,False,False
D000539,2024-07-14 19:08:00,ios,14,12.1.0,True,active,False,False
D000540,2024-07-13 17:10:00,android,17,12.3.2,True,active,False,False
D000541,2023-06-27 09:59:00,android,17.4,13.0.1,True,active,False,False
D000542,2023-09-06 10:24:00,android,16,12.1.0,True,active,False,False
D000543,2023-07-27 13:34:00,android,17.4,13.0.1,True,active,False,False
D000544,2023-06-21 15:52:00,ios,16,12.3.2,True,active,False,False
D000545,2025-03-15 09:59:00,ios,17.4,12.3.2,True,active,False,False
D000546,2023-06-02 07:45:00,ios,17,12.3.2,True,active,False,False
D000547,2025-05-29 23:55:00,android,17,12.3.2,True,active,False,False
D000548,2025-05-29 05:00:00,ios,14,12.3.2,True,active,False,False
D000549,2025-09-14 03:33:00,android,17.4,12.1.0,True,active,False,False
D000550,2025-05-10 13:56:00,android,17,13.0.1,False,active,False,False
D000551,2024-07-02 21:31:00,ios,14,12.3.2,True,active,False,False
D000552,2025-10-18 17:47:00,android,16,12.3.2,True,active,False,False
D000553,2024-03-17 09:58:00,ios,16,13.0.1,True,active,False,False
D000554,2024-12-26 00:08:00,ios,15,13.0.1,True,active,False,False
D000555,2026-01-07 19:02:00,ios,17.4,13.0.1,True,active,False,False
D000556,2025-07-15 23:47:00,ios,16,13.0.1,True,active,False,False
D000557,2026-02-01 01:34:00,android,16,12.1.0,True,active,False,False
D000558,2023-09-17 23:35:00,android,15,12.3.2,True,active,False,False
D000559,2023-01-04 08:34:00,ios,14,12.1.0,True,active,False,False
D000560,2023-11-04 09:57:00,ios,15,13.0.1,True,active,False,False
D000561,2025-09-09 19:44:00,android,15,12.1.0,True,active,False,False
D000562,2022-12-31 01:52:00,ios,17.4,13.0.1,False,active,False,False
D000563,2025-10-07 18:58:00,android,17.4,12.3.2,True,active,False,False
D000564,2023-06-08 08:03:00,ios,17,13.0.1,True,active,False,False
D000565,2024-12-29 07:29:00,ios,16,12.1.0,True,active,False,False
D000566,2024-10-04 10:58:00,android,14,12.3.2,True,active,False,False
D000567,2026-03-10 00:03:00,ios,15,13.0.1,True,active,False,False
D000568,2024-04-11 06:13:00,ios,17,12.3.2,True,active,False,False
D000569,2023-09-19 05:24:00,ios,17,13.0.1,False,active,False,False
D000570,2025-08-09 10:36:00,ios,15,12.3.2,True,active,False,False
D000571,2024-02-11 16:35:00,android,16,12.1.0,True,active,False,False
D000572,2025-04-05 11:52:00,ios,14,13.0.1,True,active,False,False
D000573,2024-12-31 08:25:00,ios,17.4,12.3.2,False,active,False,False
D000574,2025-05-18 12:39:00,android,16,13.0.1,True,active,False,False
D000575,2025-04-23 11:04:00,android,14,12.1.0,False,active,False,False
D000576,2024-06-17 16:33:00,android,14,12.1.0,True,active,False,False
D000577,2025-08-18 20:18:00,android,17,13.0.1,True,active,True,False
D000578,2024-09-09 09:43:00,android,16,12.1.0,True,active,False,False
D000579,2023-05-25 14:40:00,android,17,13.0.1,True,active,False,False
D000580,2025-09-25 01:39:00,android,14,12.3.2,True,inactive,False,False
D000581,2023-06-18 21:21:00,android,14,13.0.1,False,active,False,False
D000582,2024-06-17 10:26:00,android,17,12.1.0,True,active,False,False
D000583,2025-09-04 21:29:00,android,17,12.3.2,False,active,False,False
D000584,2023-05-30 12:14:00,android,17.4,12.3.2,True,active,False,False
D000585,2023-11-15 02:07:00,ios,17.4,12.3.2,True,active,False,False
D000586,2024-09-17 16:23:00,ios,14,12.3.2,True,active,False,False
D000587,2023-10-25 17:21:00,ios,16,12.3.2,True,active,False,False
D000588,2023-10-08 23:16:00,android,17.4,12.1.0,False,active,False,False
D000589,2025-05-20 19:59:00,ios,16,12.3.2,True,active,False,False
D000590,2024-05-11 20:23:00,android,17.4,12.1.0,True,active,False,False
D000591,2026-04-10 00:37:00,android,17.4,12.1.0,True,active,False,False
D000592,2024-11-23 14:16:00,android,16,13.0.1,True,active,False,False
D000593,2023-10-21 11:04:00,android,14,12.3.2,True,active,False,False
D000594,2025-12-28 02:32:00,ios,17,12.3.2,True,active,False,False
D000595,2024-12-08 18:49:00,android,17,12.1.0,True,inactive,False,False
D000596,2024-06-15 03:18:00,android,17.4,12.3.2,True,active,False,False
D000597,2024-12-18 14:35:00,ios,16,12.1.0,True,active,False,False
D000598,2025-05-17 07:21:00,ios,15,13.0.1,True,active,False,False
D000599,2023-09-09 12:10:00,ios,15,12.1.0,True,active,False,False
D000600,2023-12-03 20:32:00,android,14,12.3.2,True,active,False,False
D000601,2026-03-28 01:53:00,android,17,13.0.1,True,active,False,False
D000602,2023-07-09 13:14:00,android,17,12.3.2,True,active,False,False
D000603,2023-06-21 13:06:00,android,15,13.0.1,True,active,False,False
D000604,2023-07-02 17:57:00,ios,17.4,13.0.1,True,flagged,False,False
D000605,2023-03-03 23:40:00,ios,17,13.0.1,True,active,False,False
D000606,2023-08-05 07:14:00,android,17,12.3.2,True,active,False,False
D000607,2023-02-06 03:51:00,ios,14,12.1.0,True,active,False,False
D000608,2023-05-05 19:00:00,android,16,12.1.0,True,active,False,False
D000609,2024-05-01 20:29:00,ios,16,12.1.0,False,replaced,False,False
D000610,2024-01-18 21:32:00,android,15,13.0.1,False,active,False,False
D000611,2023-09-03 13:42:00,ios,16,13.0.1,True,active,False,False
D000612,2024-07-22 14:22:00,android,17,13.0.1,False,active,False,False
D000613,2025-08-14 19:27:00,android,15,12.3.2,True,active,False,False
D000614,2023-07-04 09:23:00,ios,17.4,12.3.2,True,active,False,False
D000615,2025-07-22 07:46:00,android,14,13.0.1,True,active,False,False
D000616,2026-01-28 08:48:00,android,16,12.3.2,True,active,False,False
D000617,2025-07-15 22:56:00,ios,16,12.1.0,True,active,False,False
D000618,2023-04-28 02:19:00,ios,16,12.1.0,True,active,False,False
D000619,2024-09-14 23:25:00,ios,17.4,12.1.0,True,active,False,False
D000620,2025-06-29 02:58:00,android,14,12.3.2,False,active,False,False
D000621,2024-06-07 12:02:00,ios,15,12.3.2,True,active,False,False
D000622,2023-08-11 04:19:00,android,16,12.3.2,True,active,False,False
D000623,2024-11-21 16:12:00,ios,17.4,13.0.1,True,active,False,False
D000624,2025-09-22 04:55:00,android,15,13.0.1,True,active,False,False
D000625,2024-08-29 20:46:00,android,15,12.1.0,True,active,False,False
D000626,2025-01-13 20:39:00,ios,17.4,12.1.0,True,active,False,False
D000627,2024-08-30 05:50:00,ios,14,12.3.2,False,active,False,False
D000628,2025-10-12 10:27:00,ios,16,12.3.2,True,active,False,False
D000629,2023-12-06 15:56:00,ios,16,12.1.0,True,active,False,True
D000630,2023-10-19 22:25:00,ios,16,12.1.0,True,active,False,False
D000631,2025-12-16 15:28:00,ios,15,13.0.1,True,active,True,False
D000632,2024-05-10 18:27:00,android,17,12.3.2,True,active,False,False
D000633,2026-02-14 03:46:00,android,16,12.3.2,True,active,False,False
D000634,2024-09-05 09:47:00,android,16,13.0.1,True,active,False,False
D000635,2025-09-01 18:57:00,android,17.4,13.0.1,True,active,False,False
D000636,2026-03-17 10:35:00,ios,15,12.3.2,True,active,False,False
D000637,2025-05-19 05:44:00,ios,16,12.1.0,True,active,False,False
D000638,2023-09-25 14:07:00,ios,15,12.3.2,True,active,False,False
D000639,2025-03-28 14:53:00,android,14,13.0.1,True,active,False,False
D000640,2025-06-11 01:23:00,ios,17.4,12.1.0,True,active,False,False
D000641,2023-02-26 03:07:00,ios,17,12.3.2,True,active,False,False
D000642,2024-08-16 18:59:00,android,17,13.0.1,True,active,False,False
D000643,2024-07-17 12:32:00,ios,17,13.0.1,True,active,False,False
D000644,2024-04-12 11:27:00,android,16,13.0.1,True,active,False,False
