session_id,user_id,device_id,service_id,session_start_at,session_end_at,session_status,login_method,authenticated_flag
SE000265,U000032,D000043,S0003,2025-11-07 20:48:00,2025-11-07 21:00:00,completed,qr_login,True
SE000266,U000032,D000043,S0010,2026-03-14 04:03:00,2026-03-14 04:18:00,abandoned,app_login,False
SE000267,U000033,D000044,S0012,2026-01-28 00:13:00,2026-01-28 00:48:00,completed,face_verification,True
SE000268,U000033,D000044,S0002,2026-01-20 00:48:00,2026-01-20 01:28:00,completed,app_login,True
SE000269,U000033,D000044,S0005,2026-03-29 06:14:00,2026-03-29 06:33:00,completed,app_login,True
SE000270,U000033,D000044,S0009,2025-12-24 02:56:00,2025-12-24 03:04:00,completed,qr_login,True
SE000271,U000033,D000044,S0008,2026-02-21 03:59:00,2026-02-21 04:33:00,completed,qr_login,True
SE000272,U000033,D000044,S0001,2026-03-10 00:40:00,2026-03-10 00:56:00,completed,qr_login,True
SE000273,U000033,D000044,S0005,2025-11-22 18:58:00,2025-11-22 19:28:00,completed,qr_login,True
SE000274,U000033,D000044,S0002,2026-03-18 11:07:00,2026-03-18 11:13:00,completed,app_login,True
SE000275,U000033,D000044,S0002,2025-12-29 13:14:00,2025-12-29 13:19:00,completed,qr_login,True
SE000276,U000033,D000044,S0010,2025-12-25 09:52:00,2025-12-25 10:19:00,completed,face_verification,True
SE000277,U000034,D000045,S0012,2025-12-01 07:50:00,2025-12-01 07:51:00,completed,qr_login,True
SE000278,U000034,D000045,S0012,2026-03-16 09:46:00,2026-03-16 10:23:00,completed,qr_login,True
SE000279,U000034,D000045,S0003,2026-03-08 21:35:00,2026-03-08 21:43:00,completed,app_login,True
SE000280,U000034,D000045,S0002,2026-03-07 13:23:00,2026-03-07 13:28:00,completed,app_login,True
SE000281,U000034,D000045,S0008,2026-03-18 22:46:00,2026-03-18 23:01:00,completed,app_login,True
SE000282,U000034,D000045,S0002,2026-04-01 05:06:00,2026-04-01 05:48:00,completed,app_login,True
SE000283,U000034,D000045,S0001,2026-02-14 01:05:00,2026-02-14 01:12:00,completed,app_login,True
SE000284,U000034,D000045,S0004,2025-10-16 23:34:00,2025-10-16 23:44:00,completed,app_login,True
SE000285,U000035,D000046,S0002,2026-01-20 22:44:00,2026-01-20 23:23:00,completed,app_login,True
SE000286,U000035,D000046,S0001,2025-11-19 03:29:00,2025-11-19 03:58:00,completed,app_login,True
SE000287,U000035,D000046,S0008,2025-11-27 04:12:00,2025-11-27 04:32:00,completed,qr_login,True
SE000288,U000035,D000046,S0009,2025-10-23 11:20:00,2025-10-23 11:47:00,completed,face_verification,True
SE000289,U000035,D000046,S0004,2026-03-27 09:32:00,2026-03-27 10:02:00,completed,app_login,True
SE000290,U000035,D000046,S0007,2025-10-25 10:52:00,2025-10-25 11:34:00,completed,qr_login,True
SE000291,U000035,D000046,S0008,2026-03-02 06:58:00,2026-03-02 07:00:00,completed,qr_login,True
SE000292,U000036,D000047,S0009,2026-01-28 17:28:00,2026-01-28 18:05:00,completed,app_login,True
SE000293,U000036,D000047,S0001,2025-10-24 14:00:00,2025-10-24 14:26:00,completed,app_login,True
SE000294,U000036,D000047,S0003,2025-11-22 10:10:00,2025-11-22 10:31:00,completed,qr_login,True
SE000295,U000036,D000047,S0012,2026-01-22 05:32:00,2026-01-22 06:10:00,completed,qr_login,True
SE000296,U000036,D000047,S0008,2025-10-30 17:02:00,2025-10-30 17:16:00,completed,qr_login,True
SE000297,U000036,D000047,S0002,2026-02-11 18:38:00,2026-02-11 18:53:00,completed,app_login,True
SE000298,U000036,D000047,S0006,2025-12-21 18:43:00,2025-12-21 18:54:00,completed,app_login,True
SE000299,U000036,D000047,S0001,2026-03-10 17:39:00,2026-03-10 18:22:00,completed,app_login,True
SE000300,U000036,D000047,S0006,2026-02-15 18:44:00,2026-02-15 19:17:00,completed,qr_login,True
SE000301,U000036,D000047,S0002,2026-03-11 18:09:00,2026-03-11 18:39:00,completed,app_login,True
SE000302,U000036,D000047,S0010,2026-01-19 08:07:00,2026-01-19 08:50:00,completed,qr_login,True
SE000303,U000037,D000048,S0004,2026-02-14 13:27:00,2026-02-14 14:05:00,completed,app_login,True
SE000304,U000037,D000048,S0005,2026-03-13 17:39:00,2026-03-13 17:50:00,completed,qr_login,True
SE000305,U000037,D000048,S0005,2026-02-02 06:04:00,2026-02-02 06:45:00,completed,qr_login,True
SE000306,U000037,D000048,S0001,2026-02-26 19:49:00,2026-02-26 19:54:00,completed,qr_login,True
SE000307,U000037,D000048,S0003,2026-03-05 10:33:00,2026-03-05 11:12:00,completed,app_login,True
SE000308,U000038,D000049,S0001,2025-12-13 22:21:00,2025-12-13 22:49:00,completed,qr_login,True
SE000309,U000038,D000049,S0010,2026-03-06 12:13:00,2026-03-06 12:38:00,completed,qr_login,True
SE000310,U000038,D000049,S0010,2026-02-08 05:46:00,2026-02-08 05:53:00,completed,qr_login,True
SE000311,U000038,D000049,S0001,2026-01-06 18:52:00,2026-01-06 18:54:00,completed,app_login,True
SE000312,U000038,D000049,S0010,2026-02-10 18:11:00,2026-02-10 18:55:00,completed,qr_login,True
SE000313,U000038,D000049,S0010,2026-03-15 16:25:00,2026-03-15 16:33:00,completed,qr_login,True
SE000314,U000039,D000051,S0003,2026-01-23 20:00:00,2026-01-23 20:10:00,completed,app_login,True
SE000315,U000039,D000051,S0011,2025-11-21 13:16:00,2025-11-21 13:55:00,completed,app_login,True
SE000316,U000039,D000050,S0006,2026-01-25 19:35:00,2026-01-25 19:39:00,completed,app_login,True
SE000317,U000039,D000050,S0002,2026-03-29 18:21:00,2026-03-29 18:50:00,completed,app_login,True
SE000318,U000039,D000051,S0005,2026-04-06 16:33:00,2026-04-06 17:05:00,completed,qr_login,True
SE000319,U000039,D000051,S0004,2026-01-25 11:57:00,2026-01-25 11:59:00,completed,qr_login,True
SE000320,U000039,D000051,S0005,2025-11-25 17:02:00,2025-11-25 17:19:00,completed,app_login,True
SE000321,U000039,D000051,S0009,2025-12-01 21:04:00,2025-12-01 21:25:00,completed,qr_login,True
SE000322,U000039,D000051,S0009,2026-02-23 04:27:00,2026-02-23 04:32:00,completed,qr_login,True
SE000323,U000039,D000051,S0006,2025-10-16 20:20:00,2025-10-16 20:35:00,completed,app_login,True
SE000324,U000039,D000050,S0012,2026-03-20 07:59:00,2026-03-20 08:40:00,completed,app_login,True
SE000325,U000039,D000050,S0008,2026-01-23 12:07:00,2026-01-23 12:33:00,completed,qr_login,True
SE000326,U000040,D000052,S0007,2026-03-03 19:07:00,2026-03-03 19:31:00,completed,qr_login,True
SE000327,U000040,D000052,S0009,2025-12-21 12:29:00,2025-12-21 12:34:00,completed,app_login,True
SE000328,U000040,D000052,S0001,2026-02-25 15:36:00,2026-02-25 16:14:00,completed,app_login,True
SE000329,U000040,D000052,S0010,2026-02-21 01:26:00,2026-02-21 01:39:00,completed,face_verification,True
SE000330,U000040,D000052,S0011,2025-10-25 01:20:00,2025-10-25 01:46:00,completed,app_login,True
SE000331,U000040,D000052,S0008,2026-03-31 02:44:00,2026-03-31 02:45:00,completed,app_login,True
SE000332,U000040,D000052,S0009,2026-01-10 02:35:00,2026-01-10 02:40:00,completed,app_login,True
SE000333,U000040,D000052,S0005,2025-12-15 12:15:00,2025-12-15 12:24:00,completed,app_login,True
SE000334,U000040,D000052,S0001,2025-11-02 10:21:00,2025-11-02 10:24:00,completed,app_login,True
SE000335,U000040,D000052,S0008,2025-12-05 04:13:00,2025-12-05 04:15:00,completed,qr_login,True
SE000336,U000040,D000052,S0002,2026-02-24 00:03:00,2026-02-24 00:19:00,completed,app_login,True
SE000337,U000040,D000052,S0010,2025-10-20 20:15:00,2025-10-20 20:43:00,completed,app_login,True
SE000338,U000041,D000053,S0004,2025-12-06 01:03:00,2025-12-06 01:37:00,completed,app_login,True
SE000339,U000041,D000053,S0005,2026-02-22 02:20:00,2026-02-22 02:45:00,completed,qr_login,True
SE000340,U000041,D000053,S0005,2026-02-07 16:21:00,2026-02-07 16:58:00,completed,app_login,True
SE000341,U000041,D000053,S0012,2025-12-20 04:15:00,2025-12-20 04:44:00,completed,app_login,True
SE000342,U000041,D000053,S0003,2026-03-09 01:38:00,2026-03-09 02:14:00,completed,qr_login,True
SE000343,U000041,D000053,S0001,2025-12-14 12:37:00,2025-12-14 13:09:00,completed,qr_login,True
SE000344,U000041,D000053,S0009,2026-01-31 03:24:00,2026-01-31 03:42:00,completed,qr_login,True
SE000345,U000041,D000053,S0012,2026-02-13 19:42:00,2026-02-13 20:24:00,completed,qr_login,True
SE000346,U000041,D000053,S0011,2026-02-27 18:46:00,2026-02-27 18:51:00,completed,qr_login,True
SE000347,U000042,D000054,S0012,2026-01-07 19:00:00,2026-01-07 19:06:00,completed,qr_login,True
SE000348,U000042,D000054,S0008,2025-11-04 06:25:00,2025-11-04 06:29:00,completed,qr_login,True
SE000349,U000042,D000054,S0004,2025-11-17 00:59:00,2025-11-17 01:21:00,completed,qr_login,True
SE000350,U000042,D000054,S0007,2025-10-16 06:14:00,2025-10-16 06:46:00,completed,qr_login,True
SE000351,U000042,D000054,S0010,2025-10-28 02:09:00,2025-10-28 02:40:00,completed,qr_login,True
SE000352,U000042,D000054,S0011,2025-11-25 15:01:00,2025-11-25 15:31:00,completed,qr_login,True
SE000353,U000042,D000054,S0007,2025-11-13 05:31:00,2025-11-13 05:38:00,completed,qr_login,True
SE000354,U000042,D000054,S0002,2025-12-01 15:39:00,2025-12-01 15:49:00,completed,qr_login,True
SE000355,U000042,D000054,S0002,2026-02-26 12:41:00,2026-02-26 13:26:00,completed,qr_login,True
SE000356,U000043,D000055,S0009,2026-01-21 01:00:00,2026-01-21 01:29:00,completed,face_verification,True
SE000357,U000043,D000055,S0005,2025-12-18 04:46:00,2025-12-18 05:28:00,completed,app_login,True
SE000358,U000043,D000055,S0004,2026-01-09 19:15:00,2026-01-09 19:18:00,completed,qr_login,True
SE000359,U000043,D000055,S0011,2025-12-06 00:43:00,2025-12-06 01:00:00,completed,face_verification,True
SE000360,U000043,D000055,S0011,2025-10-28 07:23:00,2025-10-28 07:27:00,completed,app_login,True
SE000361,U000043,D000055,S0011,2025-10-31 02:56:00,2025-10-31 03:06:00,completed,app_login,True
SE000362,U000043,D000055,S0008,2025-11-27 00:53:00,2025-11-27 01:05:00,completed,qr_login,True
SE000363,U000043,D000055,S0003,2026-02-14 01:26:00,2026-02-14 01:39:00,completed,qr_login,True
SE000364,U000043,D000055,S0006,2025-12-05 10:10:00,2025-12-05 10:49:00,completed,qr_login,True
SE000365,U000044,D000056,S0010,2026-03-16 12:25:00,2026-03-16 12:52:00,completed,qr_login,True
SE000366,U000044,D000056,S0008,2026-02-10 17:11:00,2026-02-10 17:21:00,completed,qr_login,True
SE000367,U000044,D000056,S0005,2026-02-13 10:27:00,2026-02-13 10:44:00,completed,qr_login,True
SE000368,U000044,D000057,S0007,2025-10-22 07:02:00,2025-10-22 07:47:00,completed,qr_login,True
SE000369,U000044,D000056,S0007,2025-10-13 12:20:00,2025-10-13 12:59:00,completed,qr_login,True
SE000370,U000045,D000058,S0009,2026-03-29 17:18:00,2026-03-29 17:42:00,completed,qr_login,True
SE000371,U000045,D000058,S0010,2025-10-26 20:00:00,2025-10-26 20:19:00,completed,qr_login,True
SE000372,U000045,D000058,S0011,2025-10-15 04:12:00,2025-10-15 04:32:00,completed,app_login,True
SE000373,U000045,D000058,S0002,2025-10-27 13:58:00,2025-10-27 14:05:00,completed,app_login,True
SE000374,U000045,D000058,S0003,2025-12-12 15:32:00,2025-12-12 15:56:00,completed,app_login,True
SE000375,U000046,D000059,S0004,2026-01-17 01:35:00,2026-01-17 02:18:00,completed,qr_login,True
SE000376,U000046,D000059,S0001,2025-11-24 16:22:00,2025-11-24 16:33:00,completed,qr_login,True
SE000377,U000046,D000059,S0002,2025-10-13 03:38:00,2025-10-13 03:45:00,completed,qr_login,True
SE000378,U000046,D000059,S0005,2026-01-11 11:27:00,2026-01-11 11:49:00,completed,app_login,True
SE000379,U000046,D000059,S0003,2025-11-13 19:16:00,2025-11-13 19:30:00,completed,qr_login,True
SE000380,U000046,D000059,S0002,2025-11-23 19:11:00,2025-11-23 19:39:00,completed,qr_login,True
SE000381,U000046,D000059,S0002,2025-10-18 15:29:00,2025-10-18 15:49:00,completed,qr_login,True
SE000382,U000046,D000059,S0009,2026-01-17 02:01:00,2026-01-17 02:37:00,completed,qr_login,True
SE000383,U000046,D000059,S0002,2026-01-14 18:15:00,2026-01-14 18:25:00,completed,app_login,True
SE000384,U000046,D000059,S0002,2026-03-18 19:36:00,2026-03-18 19:38:00,completed,qr_login,True
SE000385,U000046,D000059,S0001,2025-10-14 04:34:00,2025-10-14 04:57:00,completed,face_verification,True
SE000386,U000047,D000060,S0001,2025-12-30 01:38:00,2025-12-30 02:02:00,completed,qr_login,True
SE000387,U000047,D000060,S0011,2026-01-25 02:22:00,2026-01-25 02:39:00,completed,qr_login,True
SE000388,U000047,D000060,S0005,2026-04-05 12:40:00,2026-04-05 12:41:00,completed,qr_login,True
SE000389,U000047,D000060,S0010,2025-11-05 20:24:00,2025-11-05 20:35:00,completed,app_login,True
SE000390,U000047,D000060,S0009,2025-12-06 18:29:00,2025-12-06 19:14:00,completed,app_login,True
SE000391,U000047,D000060,S0006,2026-01-29 10:44:00,2026-01-29 11:03:00,completed,qr_login,True
SE000392,U000047,D000060,S0010,2026-02-24 19:09:00,2026-02-24 19:48:00,completed,qr_login,True
SE000393,U000047,D000060,S0009,2025-12-11 11:15:00,2025-12-11 11:47:00,completed,qr_login,True
SE000394,U000048,D000061,S0008,2025-11-12 17:24:00,2025-11-12 18:00:00,completed,qr_login,True
SE000395,U000048,D000061,S0002,2025-12-19 23:08:00,2025-12-19 23:52:00,completed,qr_login,True
SE000396,U000048,D000062,S0009,2025-11-04 06:19:00,2025-11-04 06:20:00,completed,qr_login,True
SE000397,U000048,D000061,S0010,2026-01-23 11:10:00,2026-01-23 11:23:00,completed,app_login,True
SE000398,U000048,D000062,S0009,2026-01-18 08:27:00,2026-01-18 08:45:00,completed,app_login,True
SE000399,U000048,D000061,S0005,2025-11-10 06:43:00,2025-11-10 07:20:00,completed,app_login,True
SE000400,U000048,D000062,S0011,2026-02-02 14:09:00,2026-02-02 14:47:00,completed,app_login,True
SE000401,U000048,D000062,S0009,2026-04-03 02:21:00,2026-04-03 02:26:00,completed,app_login,True
SE000402,U000048,D000061,S0006,2025-12-24 00:16:00,2025-12-24 00:41:00,completed,qr_login,True
SE000403,U000048,D000062,S0007,2025-10-31 01:39:00,2025-10-31 02:03:00,completed,qr_login,True
SE000404,U000048,D000061,S0007,2025-10-30 20:49:00,2025-10-30 20:53:00,completed,app_login,True
SE000405,U000049,D000063,S0008,2026-03-27 09:21:00,2026-03-27 09:28:00,completed,app_login,True
SE000406,U000049,D000063,S0011,2025-12-25 23:03:00,2025-12-25 23:39:00,completed,app_login,True
SE000407,U000049,D000063,S0002,2025-11-10 21:19:00,2025-11-10 21:49:00,completed,qr_login,True
SE000408,U000049,D000063,S0008,2025-11-29 02:57:00,2025-11-29 03:05:00,completed,app_login,True
SE000409,U000049,D000063,S0006,2026-01-05 08:16:00,2026-01-05 08:56:00,completed,face_verification,True
SE000410,U000049,D000063,S0005,2025-11-26 02:20:00,2025-11-26 02:35:00,completed,app_login,True
SE000411,U000049,D000063,S0005,2025-10-17 02:48:00,2025-10-17 03:15:00,completed,qr_login,True
SE000412,U000049,D000063,S0010,2025-11-25 14:15:00,2025-11-25 14:16:00,completed,qr_login,True
SE000413,U000049,D000063,S0005,2026-02-09 17:04:00,2026-02-09 17:15:00,completed,qr_login,True
SE000414,U000049,D000063,S0004,2026-02-14 10:13:00,2026-02-14 10:21:00,completed,face_verification,True
SE000415,U000049,D000063,S0007,2025-12-06 21:19:00,2025-12-06 21:44:00,completed,qr_login,True
SE000416,U000050,D000064,S0008,2025-10-30 00:26:00,2025-10-30 00:34:00,completed,qr_login,True
SE000417,U000050,D000064,S0011,2025-10-23 02:09:00,2025-10-23 02:13:00,completed,qr_login,True
SE000418,U000050,D000064,S0005,2025-11-12 09:14:00,2025-11-12 09:32:00,completed,app_login,True
SE000419,U000050,D000064,S0007,2025-12-01 08:48:00,2025-12-01 09:10:00,completed,app_login,True
SE000420,U000051,D000065,S0010,2025-12-27 06:05:00,2025-12-27 06:38:00,completed,qr_login,True
SE000421,U000051,D000065,S0012,2026-04-03 02:36:00,2026-04-03 03:14:00,completed,qr_login,True
SE000422,U000051,D000065,S0012,2026-03-17 18:16:00,2026-03-17 18:20:00,completed,qr_login,True
SE000423,U000051,D000065,S0006,2026-02-15 12:32:00,2026-02-15 12:57:00,completed,face_verification,True
SE000424,U000051,D000065,S0009,2025-10-13 11:54:00,2025-10-13 12:31:00,completed,qr_login,True
SE000425,U000051,D000065,S0009,2026-04-01 11:13:00,2026-04-01 11:27:00,completed,qr_login,True
SE000426,U000051,D000065,S0009,2025-10-15 17:42:00,2025-10-15 18:12:00,completed,qr_login,True
SE000427,U000051,D000065,S0002,2026-02-12 05:50:00,2026-02-12 06:24:00,completed,qr_login,True
SE000428,U000051,D000065,S0002,2025-12-27 20:35:00,2025-12-27 21:13:00,completed,qr_login,True
SE000429,U000052,D000066,S0008,2026-01-14 19:48:00,2026-01-14 19:59:00,failed,app_login,False
SE000430,U000052,D000066,S0005,2026-02-24 14:21:00,2026-02-24 14:24:00,completed,app_login,True
SE000431,U000052,D000066,S0010,2026-01-07 09:42:00,2026-01-07 09:48:00,completed,face_verification,True
SE000432,U000052,D000066,S0008,2025-12-29 15:46:00,2025-12-29 16:01:00,completed,qr_login,True
SE000433,U000052,D000066,S0002,2025-10-31 11:48:00,2025-10-31 11:59:00,completed,app_login,True
SE000434,U000053,D000067,S0006,2025-10-15 21:50:00,2025-10-15 21:58:00,completed,app_login,True
SE000435,U000053,D000067,S0002,2025-10-19 17:03:00,2025-10-19 17:30:00,completed,qr_login,True
SE000436,U000053,D000067,S0012,2026-01-05 11:21:00,2026-01-05 11:53:00,completed,app_login,True
SE000437,U000053,D000067,S0010,2026-03-31 11:42:00,2026-03-31 12:07:00,completed,qr_login,True
SE000438,U000053,D000067,S0006,2026-03-19 10:02:00,2026-03-19 10:40:00,completed,qr_login,True
SE000439,U000053,D000067,S0011,2026-01-23 17:23:00,2026-01-23 17:59:00,completed,app_login,True
SE000440,U000053,D000067,S0006,2025-12-03 19:08:00,2025-12-03 19:44:00,completed,qr_login,True
SE000441,U000053,D000067,S0009,2026-04-04 17:18:00,2026-04-04 17:23:00,completed,qr_login,True
SE000442,U000053,D000067,S0004,2025-12-13 01:19:00,2025-12-13 01:41:00,completed,qr_login,True
SE000443,U000053,D000067,S0002,2026-01-15 23:57:00,2026-01-16 00:18:00,completed,qr_login,True
SE000444,U000053,D000067,S0011,2026-02-20 02:52:00,2026-02-20 03:29:00,completed,app_login,True
SE000445,U000054,D000069,S0005,2025-12-29 03:58:00,2025-12-29 04:29:00,completed,app_login,True
SE000446,U000054,D000069,S0005,2026-01-20 08:49:00,2026-01-20 09:19:00,completed,qr_login,True
SE000447,U000054,D000068,S0005,2025-11-07 04:34:00,2025-11-07 04:56:00,completed,qr_login,True
SE000448,U000054,D000068,S0003,2025-10-28 03:47:00,2025-10-28 04:03:00,completed,qr_login,True
SE000449,U000054,D000070,S0011,2026-02-14 23:01:00,2026-02-14 23:20:00,completed,app_login,True
SE000450,U000054,D000070,S0009,2026-01-18 01:04:00,2026-01-18 01:10:00,completed,qr_login,True
SE000451,U000054,D000069,S0004,2026-02-20 11:58:00,2026-02-20 12:30:00,completed,qr_login,True
SE000452,U000054,D000068,S0010,2026-02-19 14:38:00,2026-02-19 14:48:00,completed,qr_login,True
SE000453,U000055,D000071,S0001,2026-02-14 18:19:00,2026-02-14 18:47:00,completed,qr_login,True
SE000454,U000055,D000071,S0002,2025-12-17 14:28:00,2025-12-17 15:07:00,completed,qr_login,True
SE000455,U000055,D000071,S0006,2025-12-06 20:36:00,2025-12-06 21:08:00,completed,qr_login,True
SE000456,U000055,D000071,S0003,2025-10-27 11:35:00,2025-10-27 11:36:00,completed,app_login,True
SE000457,U000055,D000071,S0001,2026-03-27 16:00:00,2026-03-27 16:23:00,completed,qr_login,True
SE000458,U000055,D000071,S0012,2026-03-15 00:22:00,2026-03-15 01:05:00,completed,qr_login,True
SE000459,U000055,D000071,S0007,2025-10-27 14:16:00,2025-10-27 14:19:00,completed,qr_login,True
SE000460,U000056,D000072,S0001,2026-02-02 21:06:00,2026-02-02 21:49:00,completed,app_login,True
SE000461,U000056,D000072,S0008,2026-03-24 05:54:00,2026-03-24 06:20:00,completed,qr_login,True
SE000462,U000056,D000072,S0001,2026-03-29 16:52:00,2026-03-29 16:57:00,completed,qr_login,True
SE000463,U000056,D000072,S0012,2025-11-21 09:50:00,2025-11-21 10:29:00,completed,qr_login,True
