user_id,user_created_at,account_status,account_age_days,age_band,primary_region,baseline_login_frequency_band,baseline_travel_profile
U000324,2025-09-24 10:17:00,active,199,65_plus,SG_NORTH,medium,frequent_travel
U000325,2026-03-09 08:20:00,active,33,35_49,SG_WEST,medium,occasional_travel
U000326,2025-10-07 22:20:00,active,185,65_plus,SG_EAST,medium,frequent_travel
U000327,2023-01-15 09:30:00,active,1182,50_64,SG_NORTHEAST,medium,frequent_travel
U000328,2018-08-24 15:09:00,active,2786,18_24,SG_NORTH,medium,occasional_travel
U000329,2020-01-08 23:32:00,active,2284,25_34,SG_NORTHEAST,high,occasional_travel
U000330,2020-09-01 10:38:00,active,2048,25_34,SG_WEST,medium,frequent_travel
U000331,2021-02-25 06:55:00,active,1871,65_plus,SG_EAST,medium,frequent_travel
U000332,2022-09-15 06:28:00,active,1304,65_plus,SG_WEST,high,occasional_travel
U000333,2020-08-02 18:37:00,active,2077,65_plus,SG_WEST,medium,local_only
U000334,2022-02-23 00:42:00,active,1508,50_64,SG_NORTHEAST,medium,frequent_travel
U000335,2016-06-29 12:31:00,active,3572,65_plus,SG_NORTH,medium,frequent_travel
U000336,2017-06-30 16:16:00,active,3206,18_24,SG_NORTHEAST,medium,local_only
U000337,2020-05-24 14:32:00,active,2147,50_64,SG_EAST,high,local_only
U000338,2025-12-02 16:28:00,locked,129,18_24,SG_EAST,low,occasional_travel
U000339,2022-10-04 21:43:00,active,1284,25_34,SG_NORTH,high,frequent_travel
U000340,2020-12-27 09:53:00,active,1931,65_plus,SG_EAST,high,occasional_travel
U000341,2018-11-06 19:41:00,active,2712,35_49,SG_EAST,medium,frequent_travel
U000342,2022-06-08 17:22:00,active,1402,35_49,SG_NORTHEAST,medium,local_only
U000343,2023-07-07 02:29:00,active,1009,25_34,SG_WEST,medium,frequent_travel
U000344,2023-12-13 12:27:00,active,849,35_49,SG_NORTH,medium,frequent_travel
U000345,2017-05-11 02:40:00,active,3257,65_plus,SG_NORTHEAST,medium,occasional_travel
U000346,2017-02-05 00:14:00,locked,3352,25_34,SG_WEST,low,occasional_travel
U000347,2018-04-08 09:19:00,active,2925,50_64,SG_WEST,high,occasional_travel
U000348,2023-11-17 05:07:00,active,876,35_49,SG_NORTHEAST,high,occasional_travel
U000349,2024-09-26 08:17:00,active,562,65_plus,SG_EAST,low,local_only
U000350,2018-10-06 17:53:00,active,2743,25_34,SG_CENTRAL,low,occasional_travel
U000351,2022-07-28 19:53:00,active,1352,25_34,SG_CENTRAL,high,local_only
U000352,2021-09-17 13:43:00,active,1666,50_64,SG_NORTH,high,local_only
U000353,2017-10-19 02:12:00,active,3096,18_24,SG_CENTRAL,high,frequent_travel
U000354,2023-09-02 17:45:00,active,951,18_24,SG_EAST,medium,local_only
U000355,2025-11-13 22:27:00,active,148,25_34,SG_WEST,low,local_only
U000356,2022-12-05 16:37:00,active,1222,35_49,SG_WEST,medium,frequent_travel
U000357,2020-03-07 18:07:00,active,2225,25_34,SG_NORTHEAST,medium,occasional_travel
U000358,2024-02-12 08:10:00,active,789,50_64,SG_WEST,high,local_only
U000359,2026-02-13 00:30:00,active,57,65_plus,SG_EAST,low,frequent_travel
U000360,2016-09-03 14:12:00,active,3506,50_64,SG_NORTHEAST,medium,local_only
U000361,2021-10-12 13:10:00,active,1641,25_34,SG_NORTH,medium,local_only
U000362,2026-03-15 03:06:00,active,27,50_64,SG_WEST,medium,occasional_travel
U000363,2019-09-29 16:27:00,active,2385,35_49,SG_EAST,low,frequent_travel
U000364,2024-12-12 20:07:00,active,484,50_64,SG_NORTHEAST,high,occasional_travel
U000365,2018-07-15 08:00:00,active,2827,35_49,SG_WEST,high,local_only
U000366,2023-10-27 07:27:00,active,897,50_64,SG_NORTHEAST,medium,occasional_travel
U000367,2018-05-27 17:16:00,active,2875,65_plus,SG_EAST,low,frequent_travel
U000368,2017-10-23 15:40:00,active,3091,18_24,SG_NORTHEAST,medium,frequent_travel
U000369,2018-05-20 23:40:00,active,2882,65_plus,SG_CENTRAL,low,frequent_travel
U000370,2020-08-10 05:06:00,active,2070,25_34,SG_EAST,medium,frequent_travel
U000371,2021-04-28 08:02:00,active,1809,65_plus,SG_NORTH,low,frequent_travel
U000372,2021-04-13 10:07:00,active,1824,65_plus,SG_NORTH,medium,frequent_travel
U000373,2025-08-17 16:56:00,active,236,35_49,SG_CENTRAL,medium,occasional_travel
U000374,2017-02-13 11:54:00,active,3344,65_plus,SG_CENTRAL,low,occasional_travel
U000375,2022-05-30 12:06:00,active,1411,18_24,SG_CENTRAL,medium,local_only
U000376,2023-01-21 22:03:00,active,1175,25_34,SG_NORTH,medium,occasional_travel
U000377,2021-03-30 23:07:00,active,1837,65_plus,SG_EAST,high,occasional_travel
U000378,2024-12-12 05:55:00,inactive,485,50_64,SG_NORTHEAST,low,frequent_travel
U000379,2023-10-12 11:53:00,active,912,35_49,SG_NORTH,high,frequent_travel
U000380,2020-03-02 21:32:00,active,2230,25_34,SG_EAST,medium,occasional_travel
U000381,2024-07-15 02:36:00,active,635,18_24,SG_CENTRAL,high,occasional_travel
U000382,2019-05-20 11:28:00,active,2518,18_24,SG_CENTRAL,high,local_only
U000383,2021-04-08 15:36:00,active,1828,18_24,SG_EAST,high,local_only
U000384,2021-10-06 21:02:00,active,1647,25_34,SG_CENTRAL,low,frequent_travel
U000385,2023-01-13 04:01:00,active,1184,65_plus,SG_WEST,high,frequent_travel
U000386,2017-08-11 13:03:00,active,3164,25_34,SG_WEST,low,frequent_travel
U000387,2020-06-06 04:28:00,active,2135,35_49,SG_CENTRAL,high,frequent_travel
U000388,2016-05-30 06:02:00,active,3603,50_64,SG_NORTHEAST,medium,local_only
U000389,2022-05-31 14:03:00,active,1410,65_plus,SG_WEST,high,occasional_travel
U000390,2021-09-12 06:55:00,active,1672,25_34,SG_NORTHEAST,medium,local_only
U000391,2016-10-02 04:19:00,active,3478,25_34,SG_NORTH,low,frequent_travel
U000392,2021-08-24 21:47:00,active,1690,25_34,SG_NORTH,low,occasional_travel
U000393,2023-12-31 00:44:00,active,832,50_64,SG_WEST,low,frequent_travel
U000394,2018-02-25 05:30:00,active,2967,50_64,SG_NORTHEAST,high,local_only
U000395,2016-06-24 09:31:00,active,3578,65_plus,SG_NORTHEAST,low,occasional_travel
U000396,2023-12-08 00:39:00,active,855,18_24,SG_EAST,low,frequent_travel
U000397,2024-12-16 19:40:00,active,480,65_plus,SG_EAST,medium,local_only
U000398,2020-02-01 01:02:00,active,2261,50_64,SG_NORTH,high,frequent_travel
U000399,2022-04-01 01:29:00,active,1471,65_plus,SG_NORTH,medium,local_only
U000400,2017-04-09 19:59:00,active,3288,35_49,SG_EAST,medium,occasional_travel
U000401,2021-08-20 10:27:00,active,1695,25_34,SG_EAST,low,occasional_travel
U000402,2020-01-26 16:04:00,active,2266,50_64,SG_WEST,low,local_only
U000403,2022-07-30 04:09:00,active,1351,25_34,SG_NORTH,high,frequent_travel
U000404,2018-08-06 00:29:00,active,2805,50_64,SG_NORTH,medium,local_only
U000405,2018-01-21 23:59:00,active,3001,65_plus,SG_NORTH,low,frequent_travel
U000406,2019-01-30 10:00:00,active,2628,18_24,SG_CENTRAL,low,occasional_travel
U000407,2024-09-24 14:29:00,active,563,25_34,SG_CENTRAL,low,frequent_travel
U000408,2021-02-28 23:16:00,active,1867,65_plus,SG_NORTH,high,occasional_travel
U000409,2026-02-06 11:47:00,active,64,50_64,SG_CENTRAL,low,frequent_travel
U000410,2018-03-06 02:38:00,active,2958,35_49,SG_CENTRAL,high,frequent_travel
U000411,2018-09-19 21:19:00,active,2760,25_34,SG_CENTRAL,low,frequent_travel
U000412,2024-08-10 03:47:00,active,609,65_plus,SG_WEST,medium,occasional_travel
U000413,2017-05-11 22:28:00,active,3256,50_64,SG_NORTH,high,local_only
U000414,2018-06-17 04:18:00,active,2855,18_24,SG_CENTRAL,low,occasional_travel
U000415,2022-01-08 23:08:00,active,1553,18_24,SG_CENTRAL,high,local_only
U000416,2025-05-07 18:57:00,active,338,35_49,SG_NORTHEAST,low,frequent_travel
U000417,2025-10-19 04:10:00,active,174,65_plus,SG_NORTH,medium,local_only
U000418,2025-06-10 12:39:00,active,304,65_plus,SG_NORTHEAST,high,local_only
U000419,2024-04-07 01:16:00,active,734,25_34,SG_NORTHEAST,low,frequent_travel
U000420,2017-01-25 22:25:00,active,3362,35_49,SG_EAST,high,local_only
U000421,2019-12-02 22:44:00,active,2321,65_plus,SG_WEST,medium,frequent_travel
U000422,2024-09-14 12:29:00,active,573,65_plus,SG_WEST,low,local_only
U000423,2021-05-17 04:05:00,active,1790,35_49,SG_NORTHEAST,high,frequent_travel
U000424,2021-10-30 00:52:00,active,1624,35_49,SG_NORTH,medium,local_only
U000425,2022-04-14 17:08:00,locked,1457,50_64,SG_EAST,high,frequent_travel
U000426,2018-11-12 23:02:00,active,2706,65_plus,SG_WEST,low,frequent_travel
U000427,2025-06-14 09:12:00,active,301,50_64,SG_EAST,high,occasional_travel
U000428,2022-09-21 23:42:00,active,1297,18_24,SG_WEST,medium,occasional_travel
U000429,2017-09-27 02:48:00,active,3118,18_24,SG_EAST,medium,occasional_travel
U000430,2020-01-11 17:04:00,active,2281,18_24,SG_CENTRAL,low,occasional_travel
U000431,2020-01-23 08:50:00,active,2270,35_49,SG_NORTH,low,occasional_travel
U000432,2021-08-20 22:46:00,active,1694,65_plus,SG_EAST,high,frequent_travel
U000433,2024-05-16 12:37:00,active,694,25_34,SG_WEST,medium,occasional_travel
U000434,2020-09-30 07:02:00,active,2019,50_64,SG_WEST,medium,occasional_travel
U000435,2020-11-05 09:23:00,active,1983,25_34,SG_NORTH,high,frequent_travel
U000436,2024-01-31 20:23:00,active,800,35_49,SG_CENTRAL,medium,occasional_travel
U000437,2016-11-01 14:50:00,active,3447,35_49,SG_NORTH,medium,occasional_travel
U000438,2017-02-16 13:47:00,inactive,3340,25_34,SG_WEST,medium,frequent_travel
U000439,2018-06-25 05:09:00,active,2847,25_34,SG_NORTH,medium,occasional_travel
U000440,2018-01-12 12:17:00,active,3010,65_plus,SG_EAST,medium,occasional_travel
U000441,2023-02-17 22:36:00,active,1148,65_plus,SG_EAST,high,frequent_travel
U000442,2024-04-04 12:44:00,active,736,18_24,SG_NORTH,high,local_only
U000443,2021-05-12 02:04:00,active,1795,18_24,SG_NORTH,high,occasional_travel
U000444,2024-09-17 14:23:00,active,570,35_49,SG_EAST,high,occasional_travel
U000445,2017-06-04 23:08:00,active,3232,65_plus,SG_NORTH,high,occasional_travel
U000446,2020-04-13 18:43:00,active,2188,50_64,SG_NORTHEAST,low,occasional_travel
U000447,2018-05-29 17:41:00,active,2873,18_24,SG_CENTRAL,low,frequent_travel
U000448,2018-10-27 23:53:00,active,2722,65_plus,SG_CENTRAL,high,frequent_travel
U000449,2018-09-05 13:56:00,active,2774,35_49,SG_NORTH,low,local_only
U000450,2025-03-04 03:11:00,active,403,65_plus,SG_NORTHEAST,high,frequent_travel
U000451,2019-10-29 04:28:00,active,2356,50_64,SG_NORTH,high,frequent_travel
U000452,2018-07-13 18:56:00,active,2828,18_24,SG_NORTH,low,occasional_travel
U000453,2021-08-12 09:05:00,active,1703,25_34,SG_WEST,medium,occasional_travel
U000454,2021-03-03 04:57:00,active,1865,35_49,SG_NORTH,low,occasional_travel
U000455,2018-03-06 12:14:00,active,2957,18_24,SG_WEST,low,frequent_travel
U000456,2024-12-26 11:14:00,active,471,18_24,SG_EAST,high,local_only
U000457,2020-06-28 06:03:00,active,2113,35_49,SG_NORTHEAST,medium,occasional_travel
U000458,2023-09-04 22:11:00,active,949,25_34,SG_NORTH,medium,local_only
U000459,2018-01-02 15:03:00,active,3020,50_64,SG_NORTHEAST,medium,occasional_travel
U000460,2026-03-24 04:41:00,active,18,18_24,SG_NORTHEAST,low,frequent_travel
U000461,2024-03-06 23:31:00,active,765,50_64,SG_CENTRAL,medium,frequent_travel
U000462,2016-08-07 19:18:00,active,3533,35_49,SG_NORTHEAST,medium,frequent_travel
U000463,2021-11-15 15:58:00,active,1607,35_49,SG_NORTH,high,local_only
U000464,2017-02-23 13:01:00,active,3333,35_49,SG_NORTHEAST,high,local_only
U000465,2018-09-28 07:26:00,active,2752,25_34,SG_WEST,low,local_only
U000466,2022-02-01 12:20:00,active,1529,50_64,SG_NORTH,high,local_only
U000467,2019-10-30 22:55:00,active,2354,50_64,SG_NORTHEAST,high,frequent_travel
U000468,2024-05-01 17:04:00,active,709,35_49,SG_EAST,low,occasional_travel
U000469,2016-10-31 20:37:00,active,3448,35_49,SG_CENTRAL,medium,local_only
U000470,2024-02-01 22:54:00,suspended,799,65_plus,SG_NORTH,medium,frequent_travel
U000471,2020-10-04 21:49:00,active,2014,50_64,SG_NORTH,low,local_only
U000472,2019-12-09 10:57:00,active,2315,25_34,SG_WEST,low,occasional_travel
U000473,2023-10-03 17:39:00,active,920,50_64,SG_NORTHEAST,high,occasional_travel
U000474,2020-02-10 18:34:00,active,2251,18_24,SG_WEST,high,occasional_travel
U000475,2020-03-13 10:35:00,active,2220,50_64,SG_NORTHEAST,low,occasional_travel
U000476,2025-02-15 13:42:00,active,419,35_49,SG_CENTRAL,medium,occasional_travel
U000477,2022-05-15 09:02:00,active,1427,18_24,SG_EAST,low,frequent_travel
U000478,2019-09-06 12:29:00,active,2408,65_plus,SG_NORTH,low,frequent_travel
U000479,2024-09-18 04:57:00,active,570,18_24,SG_NORTHEAST,medium,frequent_travel
U000480,2023-02-14 15:38:00,active,1151,35_49,SG_WEST,medium,frequent_travel
U000481,2023-04-11 18:27:00,inactive,1095,18_24,SG_EAST,medium,local_only
U000482,2023-03-02 13:37:00,active,1135,25_34,SG_EAST,low,frequent_travel
U000483,2022-08-31 03:34:00,active,1319,50_64,SG_NORTH,low,frequent_travel
U000484,2019-03-09 02:50:00,active,2590,50_64,SG_NORTH,low,frequent_travel
U000485,2017-05-14 08:50:00,active,3254,35_49,SG_WEST,medium,occasional_travel
U000486,2022-08-09 16:09:00,active,1340,18_24,SG_NORTH,high,frequent_travel
U000487,2018-06-15 23:47:00,active,2856,65_plus,SG_NORTH,low,occasional_travel
U000488,2017-01-10 04:47:00,active,3378,35_49,SG_WEST,medium,frequent_travel
U000489,2019-10-18 07:33:00,active,2367,50_64,SG_WEST,high,local_only
U000490,2025-10-05 08:37:00,active,188,50_64,SG_CENTRAL,low,local_only
U000491,2021-04-29 20:26:00,active,1807,50_64,SG_EAST,high,local_only
U000492,2016-05-19 13:49:00,active,3613,35_49,SG_CENTRAL,high,occasional_travel
U000493,2023-06-21 09:12:00,active,1025,25_34,SG_CENTRAL,medium,frequent_travel
U000494,2022-11-06 12:08:00,active,1251,50_64,SG_CENTRAL,high,local_only
U000495,2026-04-07 04:43:00,active,4,25_34,SG_NORTHEAST,low,frequent_travel
U000496,2018-08-25 20:49:00,active,2785,35_49,SG_CENTRAL,medium,frequent_travel
U000497,2024-10-16 19:42:00,active,541,50_64,SG_CENTRAL,high,local_only
U000498,2025-02-13 01:19:00,active,422,35_49,SG_EAST,medium,local_only
U000499,2019-01-30 12:54:00,active,2627,65_plus,SG_NORTHEAST,low,frequent_travel
U000500,2018-12-27 06:24:00,active,2662,25_34,SG_EAST,medium,frequent_travel
U000501,2018-07-29 20:54:00,active,2812,18_24,SG_CENTRAL,low,local_only
U000502,2019-08-31 22:54:00,active,2414,50_64,SG_WEST,low,local_only
U000503,2023-03-03 14:00:00,active,1134,65_plus,SG_NORTHEAST,high,frequent_travel
U000504,2019-06-19 02:17:00,active,2488,18_24,SG_WEST,low,frequent_travel
U000505,2019-06-21 18:37:00,active,2485,50_64,SG_WEST,high,local_only
U000506,2017-06-27 03:50:00,active,3210,18_24,SG_EAST,medium,frequent_travel
U000507,2019-08-14 09:35:00,active,2432,18_24,SG_WEST,medium,local_only
U000508,2021-12-08 16:36:00,active,1584,65_plus,SG_EAST,medium,local_only
U000509,2026-02-01 15:58:00,active,68,35_49,SG_EAST,low,local_only
U000510,2017-06-04 22:25:00,active,3232,65_plus,SG_NORTH,medium,frequent_travel
U000511,2021-10-07 09:12:00,active,1647,65_plus,SG_NORTHEAST,low,occasional_travel
U000512,2025-05-04 01:26:00,active,342,25_34,SG_EAST,high,occasional_travel
U000513,2021-11-22 15:59:00,active,1600,18_24,SG_WEST,high,occasional_travel
U000514,2018-02-03 03:52:00,active,2989,18_24,SG_NORTH,low,occasional_travel
U000515,2019-05-30 15:14:00,active,2507,25_34,SG_CENTRAL,low,frequent_travel
U000516,2024-09-25 12:04:00,active,562,50_64,SG_WEST,high,frequent_travel
U000517,2017-06-30 03:10:00,active,3207,25_34,SG_WEST,high,local_only
U000518,2017-08-17 11:00:00,active,3159,50_64,SG_WEST,high,local_only
U000519,2023-04-29 16:20:00,active,1077,50_64,SG_NORTH,high,occasional_travel
U000520,2025-08-26 18:57:00,active,227,25_34,SG_WEST,low,occasional_travel
U000521,2017-08-09 08:30:00,active,3167,18_24,SG_EAST,high,frequent_travel
U000522,2026-04-01 10:30:00,active,10,18_24,SG_EAST,low,occasional_travel
U000523,2022-03-12 22:56:00,active,1490,25_34,SG_CENTRAL,high,frequent_travel
U000524,2017-12-20 13:38:00,active,3033,35_49,SG_EAST,medium,frequent_travel
U000525,2022-09-09 02:45:00,active,1310,65_plus,SG_WEST,low,frequent_travel
U000526,2018-09-23 10:13:00,active,2757,65_plus,SG_CENTRAL,medium,local_only
U000527,2016-06-09 20:08:00,active,3592,35_49,SG_WEST,low,frequent_travel
U000528,2021-02-26 11:44:00,active,1870,35_49,SG_NORTHEAST,medium,frequent_travel
U000529,2019-04-18 03:44:00,active,2550,65_plus,SG_NORTH,low,frequent_travel
U000530,2020-02-24 03:38:00,active,2238,50_64,SG_CENTRAL,low,frequent_travel
U000531,2022-05-23 14:18:00,active,1418,18_24,SG_WEST,low,frequent_travel
U000532,2022-01-21 01:31:00,active,1541,65_plus,SG_EAST,medium,occasional_travel
U000533,2025-08-09 07:09:00,active,245,18_24,SG_CENTRAL,low,frequent_travel
U000534,2021-08-23 12:05:00,active,1691,50_64,SG_CENTRAL,high,local_only
U000535,2020-08-10 07:27:00,active,2070,50_64,SG_CENTRAL,high,frequent_travel
U000536,2025-07-29 21:10:00,active,255,25_34,SG_EAST,medium,occasional_travel
U000537,2016-09-25 01:15:00,active,3485,50_64,SG_WEST,medium,occasional_travel
U000538,2023-03-25 04:02:00,active,1113,25_34,SG_EAST,high,local_only
U000539,2024-07-14 08:24:00,active,636,50_64,SG_WEST,medium,local_only
U000540,2020-04-06 23:47:00,suspended,2195,25_34,SG_NORTH,medium,occasional_travel
U000541,2023-04-22 07:55:00,active,1085,35_49,SG_NORTHEAST,low,local_only
U000542,2016-11-26 00:49:00,active,3423,25_34,SG_WEST,medium,frequent_travel
U000543,2025-09-22 12:54:00,active,200,25_34,SG_CENTRAL,medium,occasional_travel
U000544,2020-01-15 17:14:00,active,2277,50_64,SG_CENTRAL,low,local_only
U000545,2026-02-22 09:54:00,active,48,25_34,SG_EAST,low,occasional_travel
U000546,2022-02-06 12:35:00,active,1524,18_24,SG_NORTHEAST,high,occasional_travel
U000547,2017-02-28 09:27:00,active,3329,18_24,SG_EAST,high,occasional_travel
U000548,2017-03-15 07:37:00,active,3314,35_49,SG_CENTRAL,low,occasional_travel
U000549,2025-09-16 06:16:00,active,207,50_64,SG_NORTH,medium,local_only
U000550,2021-12-25 12:41:00,active,1567,35_49,SG_EAST,low,occasional_travel
U000551,2023-02-19 20:47:00,active,1146,18_24,SG_NORTHEAST,high,frequent_travel
U000552,2023-07-09 13:55:00,active,1006,50_64,SG_NORTHEAST,medium,local_only
U000553,2025-04-17 02:28:00,active,359,50_64,SG_EAST,high,frequent_travel
U000554,2023-06-25 14:29:00,inactive,1020,65_plus,SG_CENTRAL,medium,frequent_travel
U000555,2022-04-01 19:38:00,active,1470,50_64,SG_WEST,high,frequent_travel
U000556,2022-09-01 22:45:00,active,1317,18_24,SG_WEST,high,local_only
U000557,2025-12-12 02:25:00,active,120,50_64,SG_NORTHEAST,medium,frequent_travel
U000558,2023-09-01 06:34:00,active,953,25_34,SG_WEST,high,frequent_travel
U000559,2025-08-25 04:31:00,active,229,50_64,SG_WEST,low,local_only
U000560,2023-08-16 15:47:00,active,968,35_49,SG_NORTHEAST,low,frequent_travel
U000561,2018-06-03 00:00:00,locked,2869,65_plus,SG_EAST,high,local_only
U000562,2016-11-21 19:12:00,active,3427,25_34,SG_NORTH,low,local_only
U000563,2025-08-24 04:04:00,active,230,18_24,SG_NORTHEAST,medium,local_only
U000564,2022-07-22 15:03:00,active,1358,25_34,SG_WEST,high,local_only
U000565,2017-04-12 00:58:00,active,3286,25_34,SG_NORTHEAST,high,local_only
U000566,2017-08-05 08:13:00,active,3171,35_49,SG_CENTRAL,medium,frequent_travel
U000567,2018-11-06 22:30:00,active,2712,35_49,SG_WEST,medium,local_only
U000568,2024-07-04 21:06:00,active,645,50_64,SG_WEST,low,frequent_travel
U000569,2019-12-22 12:20:00,active,2301,65_plus,SG_WEST,low,frequent_travel
U000570,2019-09-03 06:01:00,active,2412,35_49,SG_EAST,low,frequent_travel
U000571,2026-04-03 12:03:00,locked,7,50_64,SG_NORTHEAST,low,local_only
U000572,2019-07-10 01:09:00,active,2467,65_plus,SG_EAST,high,frequent_travel
U000573,2025-02-08 19:04:00,active,426,18_24,SG_EAST,medium,occasional_travel
U000574,2024-05-23 14:18:00,active,687,18_24,SG_WEST,medium,local_only
U000575,2023-04-21 04:51:00,active,1086,18_24,SG_WEST,medium,local_only
U000576,2018-03-14 11:58:00,active,2950,50_64,SG_NORTH,low,occasional_travel
U000577,2020-09-29 23:05:00,active,2019,50_64,SG_CENTRAL,medium,frequent_travel
U000578,2018-12-22 12:33:00,active,2666,50_64,SG_CENTRAL,low,occasional_travel
U000579,2026-01-19 01:08:00,active,82,18_24,SG_CENTRAL,medium,local_only
U000580,2016-04-26 23:12:00,active,3636,18_24,SG_NORTHEAST,low,occasional_travel
