session_id,scenario_name,user_id,device_id,service_id,authenticated_flag,login_stage_suspicious
SE000376,normal_returning_login_and_normal_usage,U000046,D000059,S0001,True,False
SE000377,normal_returning_login_and_normal_usage,U000046,D000059,S0002,True,False
SE000378,normal_returning_login_and_normal_usage,U000046,D000059,S0005,True,False
SE000379,social_engineering_or_malicious_approval,U000046,D000059,S0003,True,True
SE000380,normal_returning_login_and_normal_usage,U000046,D000059,S0002,True,False
SE000381,legitimate_travel_or_device_change_login,U000046,D000059,S0002,True,False
SE000382,normal_returning_login_and_normal_usage,U000046,D000059,S0009,True,False
SE000383,normal_returning_login_and_normal_usage,U000046,D000059,S0002,True,False
SE000384,normal_returning_login_and_normal_usage,U000046,D000059,S0002,True,False
SE000385,normal_returning_login_and_normal_usage,U000046,D000059,S0001,True,False
SE000386,legitimate_first_time_or_infrequent_service_usage,U000047,D000060,S0001,True,False
SE000387,normal_returning_login_and_normal_usage,U000047,D000060,S0011,True,False
SE000388,normal_returning_login_and_normal_usage,U000047,D000060,S0005,True,False
SE000389,normal_returning_login_and_normal_usage,U000047,D000060,S0010,True,False
SE000390,normal_returning_login_and_normal_usage,U000047,D000060,S0009,True,False
SE000391,legitimate_travel_or_device_change_login,U000047,D000060,S0006,True,False
SE000392,normal_returning_login_and_normal_usage,U000047,D000060,S0010,True,False
SE000393,normal_returning_login_and_normal_usage,U000047,D000060,S0009,True,False
SE000394,normal_returning_login_and_normal_usage,U000048,D000061,S0008,True,False
SE000395,normal_returning_login_and_normal_usage,U000048,D000061,S0002,True,False
SE000396,normal_returning_login_and_normal_usage,U000048,D000062,S0009,True,False
SE000397,legitimate_travel_or_device_change_login,U000048,D000061,S0010,True,False
SE000398,legitimate_travel_or_device_change_login,U000048,D000062,S0009,True,False
SE000399,normal_returning_login_and_normal_usage,U000048,D000061,S0005,True,False
SE000400,normal_returning_login_and_normal_usage,U000048,D000062,S0011,True,False
SE000401,normal_returning_login_and_normal_usage,U000048,D000062,S0009,True,False
SE000402,normal_returning_login_and_normal_usage,U000048,D000061,S0006,True,False
SE000403,normal_returning_login_and_normal_usage,U000048,D000062,S0007,True,False
SE000404,normal_returning_login_and_normal_usage,U000048,D000061,S0007,True,False
SE000405,normal_returning_login_and_normal_usage,U000049,D000063,S0008,True,False
SE000406,normal_returning_login_and_normal_usage,U000049,D000063,S0011,True,False
SE000407,normal_returning_login_and_normal_usage,U000049,D000063,S0002,True,False
SE000408,normal_returning_login_and_normal_usage,U000049,D000063,S0008,True,False
SE000409,legitimate_first_time_or_infrequent_service_usage,U000049,D000063,S0006,True,False
SE000410,legitimate_travel_or_device_change_login,U000049,D000063,S0005,True,False
SE000411,normal_returning_login_and_normal_usage,U000049,D000063,S0005,True,False
SE000412,social_engineering_or_malicious_approval,U000049,D000063,S0010,True,True
SE000413,normal_returning_login_and_normal_usage,U000049,D000063,S0005,True,False
SE000414,normal_returning_login_and_normal_usage,U000049,D000063,S0004,True,False
SE000415,normal_returning_login_and_normal_usage,U000049,D000063,S0007,True,False
SE000416,normal_returning_login_and_normal_usage,U000050,D000064,S0008,True,False
SE000417,normal_returning_login_and_normal_usage,U000050,D000064,S0011,True,False
SE000418,normal_returning_login_and_normal_usage,U000050,D000064,S0005,True,False
SE000419,normal_returning_login_and_normal_usage,U000050,D000064,S0007,True,False
SE000420,suspicious_downstream_misuse_after_successful_access,U000051,D000065,S0010,True,False
SE000421,legitimate_travel_or_device_change_login,U000051,D000065,S0012,True,False
SE000422,legitimate_travel_or_device_change_login,U000051,D000065,S0012,True,False
SE000423,normal_returning_login_and_normal_usage,U000051,D000065,S0006,True,False
SE000424,normal_returning_login_and_normal_usage,U000051,D000065,S0009,True,False
SE000425,normal_returning_login_and_normal_usage,U000051,D000065,S0009,True,False
SE000426,legitimate_travel_or_device_change_login,U000051,D000065,S0009,True,False
SE000427,social_engineering_or_malicious_approval,U000051,D000065,S0002,True,True
SE000428,relinquished_account_access_and_operation,U000051,D000065,S0002,True,False
SE000429,repeated_attempts_before_success,U000052,D000066,S0008,False,True
SE000430,normal_returning_login_and_normal_usage,U000052,D000066,S0005,True,False
SE000431,normal_returning_login_and_normal_usage,U000052,D000066,S0010,True,False
SE000432,legitimate_travel_or_device_change_login,U000052,D000066,S0008,True,False
SE000433,normal_returning_login_and_normal_usage,U000052,D000066,S0002,True,False
SE000434,normal_returning_login_and_normal_usage,U000053,D000067,S0006,True,False
SE000435,normal_returning_login_and_normal_usage,U000053,D000067,S0002,True,False
SE000436,normal_returning_login_and_normal_usage,U000053,D000067,S0012,True,False
SE000437,legitimate_first_time_or_infrequent_service_usage,U000053,D000067,S0010,True,False
SE000438,normal_returning_login_and_normal_usage,U000053,D000067,S0006,True,False
SE000439,normal_returning_login_and_normal_usage,U000053,D000067,S0011,True,False
SE000440,normal_returning_login_and_normal_usage,U000053,D000067,S0006,True,False
SE000441,normal_returning_login_and_normal_usage,U000053,D000067,S0009,True,False
SE000442,suspicious_downstream_misuse_after_successful_access,U000053,D000067,S0004,True,False
SE000443,normal_returning_login_and_normal_usage,U000053,D000067,S0002,True,False
SE000444,normal_returning_login_and_normal_usage,U000053,D000067,S0011,True,False
SE000445,normal_returning_login_and_normal_usage,U000054,D000069,S0005,True,False
SE000446,normal_returning_login_and_normal_usage,U000054,D000069,S0005,True,False
SE000447,normal_returning_login_and_normal_usage,U000054,D000068,S0005,True,False
SE000448,normal_returning_login_and_normal_usage,U000054,D000068,S0003,True,False
SE000449,legitimate_travel_or_device_change_login,U000054,D000070,S0011,True,False
SE000450,social_engineering_or_malicious_approval,U000054,D000070,S0009,True,False
SE000451,normal_returning_login_and_normal_usage,U000054,D000069,S0004,True,False
SE000452,normal_returning_login_and_normal_usage,U000054,D000068,S0010,True,False
SE000453,normal_returning_login_and_normal_usage,U000055,D000071,S0001,True,False
SE000454,normal_returning_login_and_normal_usage,U000055,D000071,S0002,True,False
SE000455,remote_control_or_device_compromise_access,U000055,D000071,S0006,True,True
SE000456,normal_returning_login_and_normal_usage,U000055,D000071,S0003,True,False
SE000457,normal_returning_login_and_normal_usage,U000055,D000071,S0001,True,False
SE000458,normal_returning_login_and_normal_usage,U000055,D000071,S0012,True,False
SE000459,legitimate_travel_or_device_change_login,U000055,D000071,S0007,True,False
SE000460,normal_returning_login_and_normal_usage,U000056,D000072,S0001,True,False
SE000461,repeated_attempts_before_success,U000056,D000072,S0008,True,True
SE000462,normal_returning_login_and_normal_usage,U000056,D000072,S0001,True,False
SE000463,normal_returning_login_and_normal_usage,U000056,D000072,S0012,True,False
SE000464,normal_returning_login_and_normal_usage,U000056,D000072,S0011,True,False
SE000465,normal_returning_login_and_normal_usage,U000056,D000072,S0009,True,False
SE000466,normal_returning_login_and_normal_usage,U000056,D000072,S0003,True,False
SE000467,normal_returning_login_and_normal_usage,U000056,D000072,S0010,True,False
SE000468,normal_returning_login_and_normal_usage,U000056,D000072,S0010,True,False
SE000469,normal_returning_login_and_normal_usage,U000056,D000072,S0009,True,False
SE000470,normal_returning_login_and_normal_usage,U000056,D000072,S0011,True,False
SE000471,normal_returning_login_and_normal_usage,U000056,D000072,S0010,True,False
SE000472,legitimate_travel_or_device_change_login,U000057,D000074,S0008,True,False
SE000473,suspicious_downstream_misuse_after_successful_access,U000057,D000074,S0012,True,False
SE000474,normal_returning_login_and_normal_usage,U000057,D000073,S0004,True,False
SE000475,legitimate_travel_or_device_change_login,U000057,D000074,S0011,True,False
SE000476,normal_returning_login_and_normal_usage,U000057,D000074,S0005,True,False
SE000477,normal_returning_login_and_normal_usage,U000058,D000075,S0002,True,False
SE000478,normal_returning_login_and_normal_usage,U000058,D000075,S0006,True,False
SE000479,normal_returning_login_and_normal_usage,U000058,D000075,S0007,True,False
SE000480,normal_returning_login_and_normal_usage,U000058,D000075,S0010,True,False
SE000481,normal_returning_login_and_normal_usage,U000058,D000075,S0011,True,False
SE000482,legitimate_travel_or_device_change_login,U000058,D000075,S0008,True,False
SE000483,repeated_attempts_before_success,U000058,D000075,S0011,True,True
SE000484,normal_returning_login_and_normal_usage,U000058,D000075,S0011,True,False
SE000485,normal_returning_login_and_normal_usage,U000058,D000075,S0003,True,False
SE000486,normal_returning_login_and_normal_usage,U000058,D000075,S0006,True,False
SE000487,normal_returning_login_and_normal_usage,U000058,D000075,S0011,True,False
SE000488,remote_control_or_device_compromise_access,U000059,D000076,S0009,True,True
SE000489,normal_returning_login_and_normal_usage,U000059,D000076,S0001,True,False
SE000490,normal_returning_login_and_normal_usage,U000059,D000076,S0003,True,False
SE000491,repeated_attempts_before_success,U000059,D000076,S0008,True,True
SE000492,normal_returning_login_and_normal_usage,U000059,D000076,S0008,True,False
SE000493,normal_returning_login_and_normal_usage,U000059,D000076,S0011,True,False
SE000494,legitimate_first_time_or_infrequent_service_usage,U000059,D000076,S0004,True,False
SE000495,repeated_attempts_before_success,U000059,D000076,S0002,True,True
SE000496,remote_control_or_device_compromise_access,U000059,D000076,S0007,True,True
SE000497,normal_returning_login_and_normal_usage,U000060,D000077,S0001,True,False
SE000498,normal_returning_login_and_normal_usage,U000060,D000077,S0006,True,False
SE000499,normal_returning_login_and_normal_usage,U000060,D000077,S0004,True,False
SE000500,normal_returning_login_and_normal_usage,U000060,D000077,S0004,True,False
SE000501,normal_returning_login_and_normal_usage,U000060,D000077,S0007,True,False
SE000502,legitimate_travel_or_device_change_login,U000060,D000077,S0008,True,False
SE000503,normal_returning_login_and_normal_usage,U000060,D000077,S0002,True,False
SE000504,normal_returning_login_and_normal_usage,U000061,D000078,S0012,True,False
SE000505,legitimate_travel_or_device_change_login,U000061,D000078,S0003,True,False
SE000506,normal_returning_login_and_normal_usage,U000061,D000078,S0010,True,False
SE000507,normal_returning_login_and_normal_usage,U000061,D000078,S0009,True,False
SE000508,normal_returning_login_and_normal_usage,U000061,D000078,S0002,True,False
SE000509,remote_control_or_device_compromise_access,U000062,D000079,S0008,True,True
SE000510,normal_returning_login_and_normal_usage,U000062,D000080,S0011,True,False
SE000511,normal_returning_login_and_normal_usage,U000062,D000080,S0008,True,False
SE000512,normal_returning_login_and_normal_usage,U000062,D000079,S0005,True,False
SE000513,normal_returning_login_and_normal_usage,U000062,D000080,S0004,True,False
SE000514,normal_returning_login_and_normal_usage,U000062,D000080,S0006,True,False
SE000515,normal_returning_login_and_normal_usage,U000062,D000080,S0009,True,False
SE000516,normal_returning_login_and_normal_usage,U000062,D000080,S0002,True,False
SE000517,normal_returning_login_and_normal_usage,U000062,D000079,S0004,True,False
SE000518,normal_returning_login_and_normal_usage,U000063,D000081,S0010,True,False
SE000519,social_engineering_or_malicious_approval,U000063,D000081,S0012,True,True
SE000520,legitimate_travel_or_device_change_login,U000063,D000081,S0002,True,False
SE000521,legitimate_travel_or_device_change_login,U000063,D000081,S0006,True,False
SE000522,social_engineering_or_malicious_approval,U000063,D000081,S0011,True,True
SE000523,social_engineering_or_malicious_approval,U000064,D000083,S0006,True,True
SE000524,social_engineering_or_malicious_approval,U000064,D000083,S0009,True,True
SE000525,legitimate_travel_or_device_change_login,U000064,D000083,S0011,True,False
SE000526,normal_returning_login_and_normal_usage,U000064,D000083,S0006,True,False
SE000527,social_engineering_or_malicious_approval,U000065,D000084,S0005,True,True
SE000528,normal_returning_login_and_normal_usage,U000065,D000085,S0007,True,False
SE000529,remote_control_or_device_compromise_access,U000065,D000084,S0008,True,True
SE000530,normal_returning_login_and_normal_usage,U000065,D000084,S0003,True,False
SE000531,relinquished_account_access_and_operation,U000065,D000085,S0006,True,False
SE000532,normal_returning_login_and_normal_usage,U000065,D000086,S0009,True,False
SE000533,normal_returning_login_and_normal_usage,U000066,D000087,S0004,True,False
SE000534,normal_returning_login_and_normal_usage,U000066,D000087,S0006,True,False
SE000535,normal_returning_login_and_normal_usage,U000066,D000087,S0012,True,False
SE000536,normal_returning_login_and_normal_usage,U000066,D000087,S0009,True,False
