session_id,target_post_login_fraud_flag,ml_score,split_name,ml_predicted_flag
SE016606,0,0.19421472,train,0
SE017272,0,0.15379354,train,0
SE016351,0,0.101193205,train,0
SE028178,0,0.14617297,train,0
SE037069,0,0.16795406,train,0
SE034393,0,0.10629565,train,0
SE017627,0,0.17380574,train,0
SE024736,0,0.00096416124,train,0
SE036731,0,0.13783303,train,0
SE007133,1,0.9995159,train,1
SE036318,0,0.000636799,train,0
SE004877,0,0.16599925,train,0
SE024883,0,0.14877878,train,0
SE039862,0,0.0005728176,train,0
SE030359,0,0.10689211,train,0
SE016803,0,0.15144497,train,0
SE005694,0,0.15678568,train,0
SE006942,0,0.14363436,train,0
SE032176,0,0.000913207,train,0
SE021296,0,0.14218065,train,0
SE024092,0,0.15678568,train,0
SE036879,0,0.15414292,train,0
SE003512,0,0.116440654,train,0
SE001282,1,0.9992931,train,1
SE036970,0,0.19079472,train,0
SE022977,0,0.1380331,train,0
SE028799,0,0.17490861,train,0
SE032281,0,0.1966708,train,0
SE017733,0,0.000805037,train,0
SE000252,0,0.00065642723,train,0
SE029224,0,0.1746735,train,0
SE024390,1,0.99955636,train,1
SE006657,1,0.99962866,train,1
SE016864,0,0.18472303,train,0
SE008717,0,0.16909413,train,0
SE010771,0,0.12622462,train,0
SE037641,0,0.13379136,train,0
SE003687,1,0.9994413,train,1
SE001110,0,0.000247372,train,0
SE028220,0,0.17016,train,0
SE029134,0,0.0006463887,train,0
SE015952,0,0.14125182,train,0
SE010725,0,0.19581613,train,0
SE036953,0,0.16690028,train,0
SE003280,0,0.14730957,train,0
SE009443,0,0.17159894,train,0
SE013582,0,0.0006468555,train,0
SE021043,0,0.17083448,train,0
SE008188,0,0.13895881,train,0
SE011239,0,0.22867478,train,0
SE012357,0,0.17451376,train,0
SE001590,0,0.0009670007,train,0
SE007802,0,0.1091314,train,0
SE006230,0,0.0010047805,train,0
SE020738,1,0.99959177,train,1
SE027831,0,0.18809955,train,0
SE019572,1,0.99958056,train,1
SE005872,0,0.00076595804,train,0
SE003844,0,0.15754691,train,0
SE021824,0,0.00079956267,train,0
SE025056,0,0.20784979,train,0
SE000557,0,0.21668012,train,0
SE000550,0,0.1963912,train,0
SE030777,0,0.1004503,train,0
SE007017,0,0.1855677,train,0
SE020636,0,0.20784979,train,0
SE020196,0,0.17460501,train,0
SE026831,0,0.17224424,train,0
SE035944,1,0.99971753,train,1
SE027549,0,0.10564659,train,0
SE020103,1,0.23178296,train,0
SE016221,1,0.9996642,train,1
SE008434,0,0.16672921,train,0
SE030746,0,0.00088428776,train,0
SE027959,0,0.19145411,train,0
SE023893,0,0.17858541,train,0
SE026906,0,0.15043199,train,0
SE036085,0,0.1768588,train,0
SE018359,0,0.19350404,train,0
SE015804,0,0.10614882,train,0
SE039748,1,0.99959403,train,1
SE005205,0,0.17788048,train,0
SE021356,0,0.14483967,train,0
SE025212,0,0.19932935,train,0
SE008066,1,0.1811586,train,0
SE020736,1,0.32000536,train,0
SE000485,0,0.15153328,train,0
SE030026,1,0.9996025,train,1
SE025544,0,0.0007146148,train,0
SE030577,0,0.15579411,train,0
SE024985,0,0.14729685,train,0
SE015575,0,0.17248897,train,0
SE036855,0,0.0006002171,train,0
SE039857,0,0.19421643,train,0
SE029153,0,0.1327498,train,0
SE007755,1,0.99959296,train,1
SE014766,0,0.17814866,train,0
SE034425,1,0.9995203,train,1
SE015518,0,0.09718616,train,0
SE034072,1,0.9995376,train,1
SE016538,0,0.12516886,train,0
SE010452,0,0.16136175,train,0
SE028526,0,0.18091296,train,0
SE013086,0,0.13772075,train,0
SE019386,1,0.9995415,train,1
SE001431,1,0.99962485,train,1
SE017923,0,0.1918046,train,0
SE015025,0,0.16487844,train,0
SE020538,0,0.16581438,train,0
SE013246,0,0.18336444,train,0
SE000323,0,0.14385733,train,0
SE027137,1,0.1463399,train,0
SE033592,0,0.16107507,train,0
SE026182,0,0.11942783,train,0
SE002669,0,0.16643603,train,0
SE018026,0,0.13036491,train,0
SE011720,1,0.9996012,train,1
SE025294,0,0.17134748,train,0
SE037475,0,0.1527238,train,0
SE008796,0,0.18397942,train,0
SE006538,0,0.16722393,train,0
SE034373,1,0.1354204,train,0
SE023439,0,0.000926655,train,0
SE037037,0,0.20251054,train,0
SE033579,0,0.000573231,train,0
SE031173,1,0.9994748,train,1
SE038915,0,0.18585318,train,0
SE029690,0,0.044734154,train,0
SE013356,1,0.9992748,train,1
SE015955,0,0.20036283,train,0
SE010748,0,0.105094284,train,0
SE001611,0,0.09699941,train,0
SE021567,0,0.12946223,train,0
SE012149,1,0.9996132,train,1
SE004853,1,0.99951816,train,1
SE031947,0,0.00021349717,train,0
SE035136,0,0.13612325,train,0
SE021798,0,0.17013872,train,0
SE033661,0,0.14317368,train,0
SE009119,0,0.16040234,train,0
SE003332,1,0.99955577,train,1
SE035717,0,0.1616757,train,0
SE011080,0,0.1493671,train,0
SE002064,0,0.00082967017,train,0
SE021687,1,0.99956506,train,1
SE031556,0,0.21646954,train,0
SE006747,0,0.28616127,train,0
SE025638,0,0.27185538,train,0
SE035335,1,0.999668,train,1
SE030484,0,0.27185538,train,0
SE034601,0,0.14641093,train,0
SE027105,1,0.99970394,train,1
SE038796,0,0.2108052,train,0
SE000284,0,0.22187607,train,0
SE039336,0,0.0005503981,train,0
SE030302,1,0.24952823,train,0
SE022611,0,0.1570875,train,0
SE027289,0,0.12335892,train,0
SE034811,1,0.9994081,train,1
SE010523,1,0.99963164,train,1
SE023609,0,0.15908635,train,0
SE014065,0,0.2323676,train,0
SE007996,0,0.17203248,train,0
SE003987,0,0.22830026,train,0
SE020558,0,0.24847938,train,0
SE037360,0,0.18526182,train,0
SE010378,0,0.11192624,train,0
SE016789,0,0.1867562,train,0
SE037418,0,0.13140196,train,0
SE030209,0,0.00042178069,train,0
SE026711,0,0.18635103,train,0
SE004024,0,0.09683228,train,0
SE028421,0,0.17714581,train,0
SE009713,0,0.2562077,train,0
SE019977,0,0.0006827849,train,0
SE029914,0,0.09619854,train,0
SE017142,0,0.18688364,train,0
SE019480,0,0.13919571,train,0
SE036912,1,0.9996352,train,1
SE030846,1,0.9995147,train,1
SE031046,0,0.2131522,train,0
SE027509,0,0.20673205,train,0
SE034347,0,0.15235586,train,0
SE000411,0,0.22190563,train,0
SE000215,1,0.99975795,train,1
SE027259,0,0.16783355,train,0
SE006281,0,0.19305876,train,0
SE009388,0,0.16752827,train,0
SE013986,0,0.16438451,train,0
SE013911,0,0.16222957,train,0
SE001629,1,0.9996611,train,1
SE024489,0,0.00068455975,train,0
SE022979,0,0.18739809,train,0
SE006316,1,0.13905627,train,0
SE018478,0,0.1499498,train,0
SE033088,0,0.11616523,train,0
SE033223,0,0.00096107007,train,0
SE020277,0,0.19869451,train,0
SE032061,0,0.17233336,train,0
SE035054,0,0.20950842,train,0
SE006684,1,0.9993862,train,1
SE033799,0,0.12148713,train,0
SE002817,0,0.0005949799,train,0
SE016077,0,0.000378205,train,0
SE029625,0,0.15409088,train,0
SE013080,0,0.21294974,train,0
SE019371,1,0.99948967,train,1
SE032249,0,0.09229097,train,0
SE022013,0,0.14427471,train,0
SE040032,0,0.13094127,train,0
SE016629,0,0.0006165416,train,0
SE023809,0,0.16395795,train,0
SE021918,0,0.15121982,train,0
SE003050,0,0.18648241,train,0
SE010384,1,0.99951875,train,1
SE031437,0,0.0005640873,train,0
SE025889,0,0.16146007,train,0
SE004261,0,0.18567033,train,0
SE008972,1,0.9995615,train,1
SE006618,0,0.18786182,train,0
SE010104,0,0.13356282,train,0
SE036744,0,0.00047026935,train,0
SE006943,1,0.9991844,train,1
SE028422,0,0.090918645,train,0
SE030944,0,0.18405601,train,0
SE007322,0,0.11777165,train,0
SE023499,0,0.16352925,train,0
SE038630,0,0.16286229,train,0
SE006188,0,0.1243719,train,0
SE028332,0,0.17968746,train,0
SE032047,0,0.13710143,train,0
SE011653,0,0.19254367,train,0
SE024826,0,0.13837825,train,0
SE026438,0,0.13351221,train,0
SE030679,0,0.15168555,train,0
SE003022,0,0.19550352,train,0
SE007419,0,0.16089559,train,0
SE011781,1,0.16465001,train,0
SE014201,0,0.16978203,train,0
SE015642,0,0.17548211,train,0
SE017796,0,0.13553284,train,0
SE016437,0,0.1791219,train,0
SE013010,0,0.1918977,train,0
SE024741,0,0.14866766,train,0
SE021634,0,0.15595178,train,0
SE001540,0,0.21442327,train,0
SE033326,0,0.15629545,train,0
SE007885,0,0.1374689,train,0
SE019841,0,0.15046778,train,0
SE009853,0,0.20389308,train,0
SE015150,0,0.20959029,train,0
SE009930,0,0.0006925955,train,0
SE016774,0,0.14674246,train,0
SE008710,0,0.13519016,train,0
SE003271,0,0.00070879713,train,0
SE018593,0,0.0006601017,train,0
SE025992,0,0.0008938148,train,0
SE036303,0,0.16343963,train,0
SE004931,0,0.07336531,train,0
SE016609,0,0.18431039,train,0
SE030094,1,0.99954295,train,1
SE002399,0,0.12463483,train,0
SE025597,0,0.0006176255,train,0
SE033103,1,0.16805297,train,0
SE037412,0,0.18512489,train,0
SE005464,0,0.14246547,train,0
SE034963,0,0.13356791,train,0
SE017889,0,0.18816864,train,0
SE014483,0,0.13985531,train,0
SE003736,1,0.9995522,train,1
SE017372,0,0.12099527,train,0
SE003610,1,0.9993998,train,1
SE011765,1,0.99969125,train,1
SE028644,0,0.16965413,train,0
SE036632,0,0.16887572,train,0
SE006401,0,0.17816138,train,0
SE023276,0,0.15650097,train,0
SE028919,0,0.18754092,train,0
SE021575,0,0.16141784,train,0
SE014385,0,0.00085800205,train,0
SE027278,0,0.14545551,train,0
SE013360,0,0.20463398,train,0
SE022339,0,0.15704286,train,0
SE032230,0,0.0007513883,train,0
SE009024,0,0.1890175,train,0
SE025385,0,0.21833012,train,0
SE012983,0,0.162671,train,0
SE035555,0,0.24021947,train,0
SE039274,1,0.21845397,train,0
SE016130,0,0.1963912,train,0
SE017304,0,0.17513789,train,0
SE006125,0,0.16693227,train,0
SE013593,0,0.21318291,train,0
SE017445,0,0.1855677,train,0
SE001351,1,0.9995352,train,1
SE038430,1,0.9996351,train,1
SE000896,0,0.21845397,train,0
SE023694,0,0.14305204,train,0
SE034856,0,0.22607403,train,0
SE018170,0,0.25881463,train,0
SE037011,0,0.0012066253,train,0
SE039694,0,0.21060611,train,0
SE020078,0,0.21945299,train,0
SE039362,0,0.12879907,train,0
SE009462,0,0.19661158,train,0
SE030443,1,0.9997049,train,1
SE035597,0,0.0006841694,train,0
SE001655,1,0.9995078,train,1
SE008885,0,0.21149218,train,0
SE002011,1,0.9996494,train,1
SE038639,0,0.16488373,train,0
SE038194,0,0.13435228,train,0
SE013476,0,0.18682523,train,0
SE034029,1,0.99953234,train,1
SE021045,0,0.001028034,train,0
SE038566,0,0.19030285,train,0
SE007258,0,0.20885308,train,0
SE022584,0,0.15050712,train,0
SE024495,0,0.14870381,train,0
SE004280,0,0.14834715,train,0
SE010880,0,0.17546345,train,0
SE036853,0,0.15602908,train,0
SE026705,1,0.9995845,train,1
SE024473,0,0.15392046,train,0
SE005686,0,0.19252524,train,0
SE030974,1,0.9994381,train,1
SE033816,0,0.17445934,train,0
SE027794,0,0.16216391,train,0
SE028525,0,0.14257428,train,0
SE017019,0,0.17445934,train,0
SE035011,1,0.99939334,train,1
SE022878,0,0.15640658,train,0
SE014856,0,0.13592109,train,0
SE015726,0,0.16245659,train,0
SE001412,0,0.1278154,train,0
SE013043,1,0.9990964,train,1
SE002761,0,0.16483946,train,0
SE012824,0,0.0972558,train,0
SE027937,0,0.16649425,train,0
SE030889,0,0.13592109,train,0
SE002109,0,0.123175435,train,0
SE025422,0,0.17836717,train,0
SE034669,0,0.16756597,train,0
SE015676,0,0.12768434,train,0
SE026690,0,0.15639956,train,0
SE033839,0,0.117848285,train,0
SE030686,0,0.0010348675,train,0
SE033469,0,0.15585664,train,0
SE036358,0,0.15024048,train,0
SE038793,0,0.16039726,train,0
SE009785,0,0.20246564,train,0
SE031133,0,0.15535374,train,0
SE021047,0,0.0006942019,train,0
SE002759,0,0.0006338043,train,0
SE031076,0,0.19197515,train,0
SE031880,0,0.15297182,train,0
SE016894,0,0.15873466,train,0
SE003013,0,0.17247869,train,0
SE012450,0,0.15974435,train,0
SE025598,0,0.00048778506,train,0
SE011160,1,0.99954176,train,1
SE034943,0,0.15873466,train,0
SE010850,0,0.118073605,train,0
SE001031,0,0.1670207,train,0
SE022780,0,0.20948753,train,0
SE030674,0,0.00074327743,train,0
SE019121,0,0.14697495,train,0
SE030244,0,0.14822224,train,0
SE036190,0,0.20554985,train,0
SE036768,0,0.17284483,train,0
SE011652,1,0.99917245,train,1
SE015820,0,0.073148005,train,0
SE026171,0,0.10149444,train,0
SE003046,0,0.13866425,train,0
SE039580,0,0.11203896,train,0
SE023235,0,0.23017778,train,0
SE031238,0,0.0007967508,train,0
SE014688,1,0.27869704,train,0
SE020155,0,0.1493671,train,0
SE036154,0,0.09046631,train,0
SE002323,0,0.16204995,train,0
SE036908,0,0.14900401,train,0
SE011134,0,0.193307,train,0
SE026485,1,0.9995821,train,1
SE017481,1,0.9995821,train,1
SE029460,0,0.20301281,train,0
SE032695,0,0.00082424644,train,0
SE036774,0,0.23414691,train,0
SE015335,0,0.15805376,train,0
SE003492,0,0.1108453,train,0
SE037342,0,0.22187607,train,0
SE020526,0,0.22272772,train,0
SE004166,1,0.9997235,train,1
SE017675,0,0.11154387,train,0
SE012229,0,0.24912284,train,0
SE035046,0,0.10645471,train,0
SE010358,0,0.20710567,train,0
SE031051,0,0.0007118589,train,0
SE024589,0,0.0010089825,train,0
SE001878,0,0.21155782,train,0
SE018919,0,0.21155782,train,0
SE004431,0,0.21023385,train,0
SE020700,1,0.9995134,train,1
SE018653,0,0.16441019,train,0
SE031758,0,0.17358984,train,0
SE021314,0,0.11316454,train,0
SE024563,0,0.09608179,train,0
SE035835,0,0.12313227,train,0
SE029425,0,0.000711572,train,0
SE031807,0,0.15769067,train,0
SE001094,0,0.16707323,train,0
SE002091,1,0.99963474,train,1
SE005507,0,0.19536918,train,0
SE001808,0,0.14397061,train,0
SE016518,0,0.113138355,train,0
SE034304,0,0.10796235,train,0
SE022651,0,0.1720273,train,0
SE007032,0,0.22476646,train,0
SE020412,1,0.99946064,train,1
SE036651,0,0.14977957,train,0
SE015974,0,0.0005825246,train,0
SE016595,0,0.15920876,train,0
SE026559,0,0.16717345,train,0
SE022184,1,0.44666737,train,0
SE016741,1,0.9993056,train,1
SE037704,0,0.19665171,train,0
SE025983,0,0.1469122,train,0
SE021193,0,0.00052933116,train,0
SE010412,1,0.9995246,train,1
SE039516,1,0.9994672,train,1
SE034939,0,0.12889911,train,0
SE006389,0,0.16505286,train,0
SE009750,1,0.9996093,train,1
SE026846,0,0.14195317,train,0
SE012973,0,0.13102253,train,0
SE025455,0,0.18294626,train,0
SE026886,0,0.17237933,train,0
SE035393,0,0.16364099,train,0
SE014105,0,0.13117287,train,0
SE009059,1,0.99923205,train,1
SE017811,0,0.1874428,train,0
SE007040,0,0.0006350508,train,0
SE031593,0,0.00061231764,train,0
SE017661,1,0.999496,train,1
SE028539,0,0.16505286,train,0
SE018667,0,0.1512139,train,0
SE005220,1,0.99949,train,1
SE024764,0,0.20204692,train,0
SE036897,0,0.20207094,train,0
SE031645,0,0.08814431,train,0
SE035386,0,0.15872231,train,0
SE001471,0,0.1421969,train,0
SE026601,1,0.99946445,train,1
SE014318,0,0.16080108,train,0
SE025152,0,0.14674948,train,0
SE002409,0,0.0005882479,train,0
SE021562,0,0.12133644,train,0
SE019178,0,0.13911764,train,0
SE038263,0,0.11112451,train,0
SE001040,0,0.13408998,train,0
SE032731,0,0.11027133,train,0
SE011641,0,0.109352365,train,0
SE025491,0,0.115169734,train,0
SE031710,1,0.99958843,train,1
SE035909,0,0.1938883,train,0
SE021908,0,0.1430137,train,0
SE003921,0,0.15554799,train,0
SE020117,0,0.21416858,train,0
SE009861,0,0.14899583,train,0
SE006322,1,0.9992078,train,1
SE019522,0,0.21205519,train,0
SE012961,0,0.00057482533,train,0
SE013179,0,0.13645782,train,0
SE010967,1,0.17002851,train,0
SE004561,0,0.00033017917,train,0
SE012179,0,0.1508289,train,0
SE011825,0,0.19684882,train,0
SE030977,0,0.30069938,train,0
SE009298,0,0.0006158069,train,0
SE011778,0,0.00072523137,train,0
SE027928,0,0.12166854,train,0
SE016163,0,0.16684474,train,0
SE027649,0,0.15867165,train,0
SE020787,0,0.0006045325,train,0
SE004428,0,0.146427,train,0
SE020823,0,0.0009315038,train,0
SE009181,0,0.18371257,train,0
SE020441,0,0.17044938,train,0
SE027602,0,0.19542389,train,0
SE022548,0,0.19542389,train,0
SE001897,0,0.21054162,train,0
SE035552,0,0.15952107,train,0
SE010825,0,0.14399211,train,0
SE002569,0,0.12724261,train,0
SE003240,0,0.13492268,train,0
SE025150,0,0.27115166,train,0
SE024206,0,0.16273014,train,0
SE012170,1,0.9995511,train,1
SE010876,0,0.0008984387,train,0
SE023312,0,0.18076101,train,0
SE033499,1,0.18975168,train,0
SE019674,0,0.16718037,train,0
SE032621,0,0.14351724,train,0
SE001309,0,0.14291376,train,0
SE016488,0,0.16816154,train,0
SE033713,0,0.18110862,train,0
SE025666,0,0.14847325,train,0
SE005099,1,0.9995902,train,1
SE026278,0,0.04707624,train,0
SE023886,0,0.2018376,train,0
SE027061,0,0.14513789,train,0
SE027923,0,0.12192163,train,0
SE007725,0,0.0005973362,train,0
SE029795,0,0.14339754,train,0
SE023365,0,0.1850999,train,0
SE012784,0,0.12479515,train,0
SE034783,0,0.00065414497,train,0
SE014003,0,0.12556282,train,0
SE034910,1,0.9997291,train,1
SE015058,0,0.14295495,train,0
SE022054,0,0.0010136768,train,0
SE003685,0,0.16370094,train,0
SE031182,0,0.22763519,train,0
SE012640,0,0.16406141,train,0
SE033778,0,0.14889036,train,0
SE021242,0,0.20419921,train,0
SE023959,1,0.9996437,train,1
SE002897,1,0.999637,train,1
SE010236,0,0.12477225,train,0
SE037429,0,0.12823369,train,0
SE038229,1,0.9996227,train,1
SE015960,0,0.3087867,train,0
SE006716,0,0.22527136,train,0
SE037261,0,0.13617176,train,0
SE007099,0,0.0008260934,train,0
SE011777,0,0.22961415,train,0
SE014364,1,0.9996216,train,1
SE028176,0,0.0007847277,train,0
SE000381,0,0.0008791341,train,0
SE023756,0,0.20407799,train,0
SE008191,1,0.99958557,train,1
SE038712,0,0.118107066,train,0
SE021775,1,0.99945647,train,1
SE015314,0,0.22130956,train,0
SE024724,0,0.18287352,train,0
SE033638,0,0.16547091,train,0
SE023597,1,0.9996209,train,1
SE019306,0,0.1227513,train,0
SE002560,0,0.15043199,train,0
SE000656,0,0.16926354,train,0
SE039719,0,0.14178726,train,0
SE024886,0,0.19149137,train,0
SE025219,0,0.17826515,train,0
SE004373,0,0.15529537,train,0
SE002623,0,0.19282113,train,0
SE016575,1,0.19989206,train,0
SE031726,1,0.99971217,train,1
SE021516,0,0.12794112,train,0
SE015675,0,0.00072526105,train,0
SE006454,0,0.17108314,train,0
SE037885,0,0.15255977,train,0
SE020692,0,0.15392046,train,0
SE009121,0,0.3610682,train,0
SE039318,0,0.16468363,train,0
SE032703,0,0.0005986916,train,0
SE027366,0,0.13568123,train,0
SE008869,1,0.99954,train,1
SE038757,0,0.12317379,train,0
SE028079,0,0.14912553,train,0
SE026704,0,0.22629483,train,0
SE028974,0,0.00070074445,train,0
SE011158,0,0.15344746,train,0
SE028276,0,0.2088684,train,0
SE029789,0,0.10652529,train,0
SE010589,1,0.99957734,train,1
SE026415,1,0.999491,train,1
SE011008,0,0.09221309,train,0
SE005376,0,0.13652411,train,0
SE014914,0,0.21385457,train,0
SE009767,0,0.097005054,train,0
SE015584,0,0.122905545,train,0
SE024945,0,0.16487844,train,0
SE029558,0,0.1734792,train,0
SE014915,0,0.1345393,train,0
SE014152,0,0.16306953,train,0
SE017178,0,0.12860182,train,0
SE029601,1,0.999699,train,1
SE034661,0,0.11036378,train,0
SE039019,0,0.11995793,train,0
SE001603,1,0.99922144,train,1
SE030246,0,0.14505093,train,0
SE000793,1,0.9996062,train,1
SE009392,0,0.123365104,train,0
SE012271,0,0.18310273,train,0
SE007773,0,0.16965811,train,0
SE017284,0,0.14066039,train,0
SE017776,0,0.09871057,train,0
SE003287,0,0.10161451,train,0
SE024677,0,0.13706109,train,0
SE016462,0,0.17797278,train,0
SE026067,0,0.19541445,train,0
SE010276,0,0.16377436,train,0
SE024028,1,0.99959844,train,1
SE017386,0,0.036040936,train,0
SE001060,0,0.12946223,train,0
SE011460,1,0.9992865,train,1
SE021856,0,0.095785126,train,0
SE033632,0,0.16602334,train,0
SE004165,0,0.06221994,train,0
SE038988,0,0.25403562,train,0
SE036235,0,0.00054156414,train,0
SE015921,0,0.16014595,train,0
SE031396,0,0.16892706,train,0
SE001747,1,0.99973065,train,1
SE028471,1,0.9990571,train,1
SE033514,1,0.99969876,train,1
SE021933,0,0.24753481,train,0
SE023540,0,0.14537583,train,0
SE002081,0,0.20999715,train,0
SE033335,0,0.15629649,train,0
SE021983,1,0.99974436,train,1
SE019786,0,0.23840716,train,0
SE024137,0,0.09688355,train,0
SE002338,0,0.2789383,train,0
SE005815,1,0.99958557,train,1
SE032699,0,0.0019962776,train,0
SE036653,0,0.18188035,train,0
SE030566,0,0.22643238,train,0
SE003339,0,0.18481176,train,0
SE017966,0,0.14148873,train,0
SE014400,0,0.022989003,train,0
SE005123,0,0.19408515,train,0
SE004835,0,0.20145276,train,0
SE032078,0,0.00060782616,train,0
SE015748,0,0.20051937,train,0
SE013252,1,0.9992236,train,1
SE013159,1,0.23637821,train,0
SE022729,0,0.00075250224,train,0
SE007804,0,0.25145626,train,0
SE030928,0,0.17473559,train,0
SE039392,0,0.2192471,train,0
SE022636,0,0.1900231,train,0
SE027780,0,0.14783336,train,0
SE021696,0,0.12636176,train,0
SE018475,0,0.12978871,train,0
SE016998,0,0.14481609,train,0
SE000992,0,0.00068862154,train,0
SE031832,0,0.18422812,train,0
SE023533,0,0.17393331,train,0
SE021126,0,0.22963297,train,0
SE000240,0,0.040142413,train,0
SE011655,0,0.10714194,train,0
SE005162,0,0.16901359,train,0
SE035357,0,0.1997545,train,0
SE010759,0,0.1902432,train,0
SE005549,0,0.17385119,train,0
SE017742,0,0.16232197,train,0
SE018031,1,0.1639769,train,0
SE017261,0,0.18286684,train,0
SE029658,0,0.19445997,train,0
SE025877,0,0.11792594,train,0
SE001211,0,0.17710535,train,0
SE028730,0,0.18823276,train,0
SE006884,1,0.99958545,train,1
SE015650,1,0.99946505,train,1
SE030560,0,0.1408247,train,0
SE018230,1,0.99954236,train,1
SE017971,0,0.19466095,train,0
SE038624,1,0.99880207,train,1
SE007710,0,0.17710413,train,0
SE025641,0,0.1379937,train,0
SE031517,0,0.1527214,train,0
SE023596,0,0.0008335758,train,0
SE013395,0,0.07459848,train,0
SE019450,0,0.13960634,train,0
SE004723,0,0.34221795,train,0
SE017865,0,0.14594139,train,0
SE007227,0,0.17899561,train,0
SE001716,0,0.16146007,train,0
